Timestamp,Traded Instrument,Traded Side,Traded Price,Traded Volume
23:12:00,ESX-FUTURE,BID,3086.0,669
23:12:01,SP-FUTURE,ASK,3095.0,185
23:12:01,SP-FUTURE,ASK,3095.0,326
23:12:01,ESX-FUTURE,BID,3087.0,295
23:12:02,ESX-FUTURE,ASK,3087.0,1006
23:12:03,ESX-FUTURE,ASK,3087.0,614
23:12:03,SP-FUTURE,ASK,3095.0,538
23:12:03,ESX-FUTURE,ASK,3087.0,137
23:12:03,SP-FUTURE,BID,3095.0,1416
23:12:05,SP-FUTURE,ASK,3095.0,36
23:12:06,ESX-FUTURE,BID,3087.0,34
23:12:06,ESX-FUTURE,ASK,3087.0,659
23:12:07,ESX-FUTURE,BID,3087.0,53
23:12:07,SP-FUTURE,BID,3095.0,127
23:12:08,ESX-FUTURE,BID,3087.0,41
23:12:08,SP-FUTURE,ASK,3095.0,264
23:12:09,ESX-FUTURE,ASK,3087.0,1235
23:12:09,SP-FUTURE,BID,3096.0,146
23:12:10,SP-FUTURE,BID,3096.0,278
23:12:10,ESX-FUTURE,BID,3087.0,51
23:12:11,ESX-FUTURE,BID,3087.0,75
23:12:11,SP-FUTURE,BID,3096.0,610
23:12:11,SP-FUTURE,BID,3096.0,1042
23:12:12,ESX-FUTURE,ASK,3086.0,164
23:12:12,SP-FUTURE,ASK,3096.0,152
23:12:12,SP-FUTURE,ASK,3096.0,708
23:12:13,SP-FUTURE,BID,3096.0,882
23:12:13,ESX-FUTURE,BID,3086.0,371
23:12:14,SP-FUTURE,ASK,3096.0,1123
23:12:14,ESX-FUTURE,ASK,3086.0,90
23:12:14,SP-FUTURE,ASK,3096.0,523
23:12:15,ESX-FUTURE,BID,3086.0,674
23:12:16,SP-FUTURE,ASK,3096.0,445
23:12:16,ESX-FUTURE,BID,3086.0,583
23:12:17,SP-FUTURE,BID,3095.0,127
23:12:17,SP-FUTURE,BID,3095.0,519
23:12:18,SP-FUTURE,BID,3095.0,490
23:12:18,ESX-FUTURE,ASK,3086.0,105
23:12:18,SP-FUTURE,BID,3095.0,194
23:12:19,ESX-FUTURE,ASK,3086.0,412
23:12:20,SP-FUTURE,ASK,3096.0,443
23:12:20,ESX-FUTURE,BID,3086.0,2036
23:12:20,SP-FUTURE,ASK,3096.0,806
23:12:21,SP-FUTURE,ASK,3096.0,578
23:12:21,SP-FUTURE,BID,3095.0,221
23:12:22,ESX-FUTURE,ASK,3086.0,2500
23:12:23,SP-FUTURE,ASK,3097.0,96
23:12:23,ESX-FUTURE,ASK,3086.0,1314
23:12:23,SP-FUTURE,ASK,3097.0,201
23:12:24,ESX-FUTURE,ASK,3086.0,200
23:12:24,SP-FUTURE,ASK,3097.0,351
23:12:25,ESX-FUTURE,BID,3086.0,63
23:12:25,SP-FUTURE,BID,3097.0,32
23:12:25,ESX-FUTURE,BID,3086.0,17
23:12:26,SP-FUTURE,BID,3097.0,330
23:12:26,ESX-FUTURE,BID,3086.0,764
23:12:26,SP-FUTURE,ASK,3097.0,451
23:12:27,ESX-FUTURE,ASK,3086.0,836
23:12:28,SP-FUTURE,ASK,3097.0,2044
23:12:28,SP-FUTURE,BID,3097.0,163
23:12:29,ESX-FUTURE,BID,3087.0,423
23:12:29,ESX-FUTURE,ASK,3087.0,1713
23:12:30,SP-FUTURE,BID,3097.0,147
23:12:30,ESX-FUTURE,ASK,3087.0,120
23:12:31,ESX-FUTURE,ASK,3087.0,40
23:12:31,ESX-FUTURE,BID,3087.0,73
23:12:32,ESX-FUTURE,ASK,3087.0,28
23:12:32,ESX-FUTURE,BID,3087.0,2403
23:12:32,SP-FUTURE,BID,3096.0,286
23:12:33,ESX-FUTURE,BID,3087.0,196
23:12:33,ESX-FUTURE,ASK,3087.0,164
23:12:34,SP-FUTURE,ASK,3096.0,1961
23:12:34,ESX-FUTURE,BID,3087.0,985
23:12:35,SP-FUTURE,ASK,3096.0,1665
23:12:35,SP-FUTURE,BID,3096.0,200
23:12:35,ESX-FUTURE,BID,3088.0,609
23:12:35,ESX-FUTURE,BID,3088.0,1021
23:12:35,SP-FUTURE,BID,3095.0,343
23:12:36,ESX-FUTURE,BID,3088.0,705
23:12:37,SP-FUTURE,BID,3095.0,379
23:12:37,ESX-FUTURE,BID,3088.0,452
23:12:37,ESX-FUTURE,ASK,3088.0,204
23:12:38,SP-FUTURE,ASK,3095.0,149
23:12:38,SP-FUTURE,ASK,3095.0,1550
23:12:39,ESX-FUTURE,ASK,3089.0,1361
23:12:39,SP-FUTURE,BID,3095.0,313
23:12:40,ESX-FUTURE,BID,3089.0,823
23:12:40,SP-FUTURE,BID,3095.0,703
23:12:41,SP-FUTURE,ASK,3095.0,1642
23:12:41,ESX-FUTURE,BID,3090.0,169
23:12:41,SP-FUTURE,ASK,3095.0,434
23:12:42,ESX-FUTURE,ASK,3090.0,2071
23:12:42,ESX-FUTURE,BID,3090.0,252
23:12:43,ESX-FUTURE,ASK,3090.0,259
23:12:43,SP-FUTURE,ASK,3098.0,43
23:12:44,ESX-FUTURE,ASK,3090.0,430
23:12:44,SP-FUTURE,BID,3098.0,855
23:12:45,SP-FUTURE,BID,3098.0,83
23:12:45,ESX-FUTURE,ASK,3089.0,80
23:12:46,ESX-FUTURE,BID,3089.0,342
23:12:47,SP-FUTURE,BID,3097.0,925
23:12:47,ESX-FUTURE,ASK,3089.0,2409
23:12:49,SP-FUTURE,BID,3101.0,382
23:12:49,ESX-FUTURE,ASK,3089.0,301
23:12:50,SP-FUTURE,BID,3101.0,34
23:12:50,ESX-FUTURE,ASK,3089.0,205
23:12:51,SP-FUTURE,BID,3101.0,144
23:12:51,ESX-FUTURE,ASK,3089.0,111
23:12:51,ESX-FUTURE,BID,3089.0,81
23:12:53,ESX-FUTURE,ASK,3089.0,1132
23:12:53,SP-FUTURE,ASK,3102.0,1506
23:12:53,ESX-FUTURE,ASK,3089.0,150
23:12:53,SP-FUTURE,ASK,3102.0,785
23:12:54,SP-FUTURE,ASK,3102.0,870
23:12:54,SP-FUTURE,ASK,3102.0,1400
23:12:55,ESX-FUTURE,ASK,3090.0,24
23:12:56,SP-FUTURE,BID,3102.0,238
23:12:56,ESX-FUTURE,ASK,3090.0,443
23:12:57,ESX-FUTURE,BID,3090.0,664
23:12:57,SP-FUTURE,BID,3102.0,65
23:12:58,ESX-FUTURE,BID,3090.0,1403
23:12:58,SP-FUTURE,ASK,3101.0,137
23:12:59,ESX-FUTURE,BID,3090.0,1207
23:12:59,ESX-FUTURE,ASK,3090.0,95
23:13:00,SP-FUTURE,BID,3100.0,211
23:13:00,ESX-FUTURE,BID,3090.0,457
23:13:01,SP-FUTURE,BID,3100.0,1068
23:13:01,ESX-FUTURE,BID,3089.0,20
23:13:02,ESX-FUTURE,BID,3089.0,303
23:13:02,SP-FUTURE,ASK,3100.0,79
23:13:03,ESX-FUTURE,BID,3089.0,721
23:13:03,SP-FUTURE,BID,3099.0,568
23:13:04,ESX-FUTURE,BID,3089.0,184
23:13:05,SP-FUTURE,ASK,3100.0,110
23:13:06,ESX-FUTURE,ASK,3090.0,470
23:13:07,ESX-FUTURE,BID,3089.0,222
23:13:07,SP-FUTURE,ASK,3100.0,596
23:13:08,ESX-FUTURE,ASK,3090.0,705
23:13:08,SP-FUTURE,ASK,3100.0,791
23:13:09,SP-FUTURE,BID,3100.0,151
23:13:10,ESX-FUTURE,ASK,3090.0,475
23:13:10,SP-FUTURE,BID,3100.0,705
23:13:10,SP-FUTURE,ASK,3100.0,456
23:13:10,ESX-FUTURE,BID,3090.0,473
23:13:11,ESX-FUTURE,BID,3090.0,731
23:13:11,SP-FUTURE,BID,3099.0,1704
23:13:11,ESX-FUTURE,BID,3089.0,862
23:13:12,ESX-FUTURE,BID,3089.0,581
23:13:12,SP-FUTURE,ASK,3098.0,8
23:13:13,ESX-FUTURE,ASK,3089.0,1820
23:13:14,SP-FUTURE,ASK,3100.0,1579
23:13:15,ESX-FUTURE,BID,3089.0,350
23:13:15,ESX-FUTURE,ASK,3089.0,156
23:13:16,SP-FUTURE,BID,3100.0,341
23:13:16,ESX-FUTURE,ASK,3089.0,2026
23:13:17,SP-FUTURE,BID,3102.0,15
23:13:17,SP-FUTURE,BID,3102.0,806
23:13:18,SP-FUTURE,BID,3102.0,221
23:13:18,ESX-FUTURE,BID,3088.0,745
23:13:19,SP-FUTURE,BID,3101.0,397
23:13:19,SP-FUTURE,BID,3101.0,470
23:13:19,ESX-FUTURE,ASK,3088.0,1740
23:13:20,SP-FUTURE,BID,3103.0,317
23:13:20,ESX-FUTURE,ASK,3088.0,9
23:13:21,ESX-FUTURE,BID,3088.0,1863
23:13:22,SP-FUTURE,BID,3103.0,423
23:13:23,SP-FUTURE,BID,3103.0,788
23:13:23,ESX-FUTURE,BID,3088.0,196
23:13:24,ESX-FUTURE,ASK,3088.0,1985
23:13:24,SP-FUTURE,ASK,3104.0,1415
23:13:25,SP-FUTURE,ASK,3104.0,668
23:13:26,ESX-FUTURE,ASK,3088.0,23
23:13:26,SP-FUTURE,ASK,3104.0,36
23:13:27,SP-FUTURE,ASK,3104.0,1161
23:13:27,ESX-FUTURE,ASK,3089.0,890
23:13:28,SP-FUTURE,BID,3104.0,2205
23:13:28,ESX-FUTURE,ASK,3086.0,139
23:13:28,ESX-FUTURE,ASK,3086.0,66
23:13:29,SP-FUTURE,BID,3104.0,2024
23:13:29,ESX-FUTURE,BID,3085.0,104
23:13:29,ESX-FUTURE,ASK,3086.0,349
23:13:29,SP-FUTURE,BID,3105.0,81
23:13:30,ESX-FUTURE,BID,3085.0,401
23:13:31,SP-FUTURE,BID,3104.0,157
23:13:32,ESX-FUTURE,ASK,3086.0,894
23:13:32,SP-FUTURE,BID,3105.0,48
23:13:33,SP-FUTURE,ASK,3105.0,260
23:13:34,ESX-FUTURE,BID,3085.0,141
23:13:34,SP-FUTURE,ASK,3105.0,200
23:13:35,ESX-FUTURE,ASK,3086.0,246
23:13:35,ESX-FUTURE,BID,3085.0,394
23:13:35,SP-FUTURE,BID,3104.0,33
23:13:36,ESX-FUTURE,ASK,3086.0,1049
23:13:36,SP-FUTURE,ASK,3105.0,321
23:13:37,SP-FUTURE,ASK,3105.0,296
23:13:37,ESX-FUTURE,BID,3086.0,392
23:13:38,SP-FUTURE,BID,3105.0,66
23:13:38,ESX-FUTURE,ASK,3086.0,347
23:13:38,SP-FUTURE,BID,3105.0,338
23:13:39,ESX-FUTURE,ASK,3086.0,345
23:13:40,ESX-FUTURE,BID,3085.0,1566
23:13:40,SP-FUTURE,BID,3104.0,64
23:13:42,ESX-FUTURE,ASK,3086.0,699
23:13:42,SP-FUTURE,BID,3104.0,51
23:13:42,ESX-FUTURE,ASK,3086.0,116
23:13:43,SP-FUTURE,ASK,3105.0,1666
23:13:43,ESX-FUTURE,ASK,3087.0,242
23:13:43,ESX-FUTURE,BID,3086.0,34
23:13:44,SP-FUTURE,BID,3104.0,78
23:13:44,SP-FUTURE,BID,3104.0,283
23:13:45,ESX-FUTURE,ASK,3086.0,767
23:13:46,SP-FUTURE,ASK,3105.0,344
23:13:46,ESX-FUTURE,ASK,3087.0,228
23:13:47,ESX-FUTURE,ASK,3087.0,1168
23:13:47,ESX-FUTURE,BID,3086.0,55
23:13:48,SP-FUTURE,ASK,3105.0,249
23:13:48,SP-FUTURE,ASK,3105.0,681
23:13:48,ESX-FUTURE,ASK,3087.0,415
23:13:48,SP-FUTURE,BID,3105.0,7
23:13:50,SP-FUTURE,ASK,3106.0,451
23:13:50,ESX-FUTURE,BID,3086.0,374
23:13:51,ESX-FUTURE,ASK,3087.0,214
23:13:51,SP-FUTURE,ASK,3106.0,647
23:13:52,ESX-FUTURE,BID,3086.0,2642
23:13:52,SP-FUTURE,ASK,3105.0,192
23:13:53,SP-FUTURE,BID,3105.0,366
23:13:53,ESX-FUTURE,BID,3086.0,1285
23:13:54,SP-FUTURE,ASK,3104.0,152
23:13:54,ESX-FUTURE,BID,3086.0,68
23:13:55,SP-FUTURE,BID,3104.0,250
23:13:55,ESX-FUTURE,ASK,3087.0,94
23:13:56,ESX-FUTURE,ASK,3087.0,56
23:13:56,SP-FUTURE,ASK,3104.0,52
23:13:57,ESX-FUTURE,BID,3086.0,1542
23:13:57,SP-FUTURE,BID,3104.0,395
23:13:57,SP-FUTURE,ASK,3104.0,1118
23:13:57,ESX-FUTURE,BID,3087.0,367
23:13:58,ESX-FUTURE,ASK,3087.0,227
23:13:58,ESX-FUTURE,BID,3087.0,2463
23:13:59,SP-FUTURE,ASK,3101.0,320
23:14:00,ESX-FUTURE,BID,3087.0,408
23:14:00,SP-FUTURE,ASK,3100.0,52
23:14:00,ESX-FUTURE,ASK,3088.0,783
23:14:01,ESX-FUTURE,BID,3087.0,127
23:14:01,ESX-FUTURE,ASK,3088.0,31
23:14:02,SP-FUTURE,ASK,3101.0,47
23:14:03,ESX-FUTURE,ASK,3088.0,42
23:14:03,SP-FUTURE,BID,3100.0,1411
23:14:04,SP-FUTURE,BID,3100.0,1908
23:14:05,ESX-FUTURE,ASK,3087.0,65
23:14:06,SP-FUTURE,ASK,3101.0,1625
23:14:06,ESX-FUTURE,BID,3087.0,798
23:14:06,SP-FUTURE,BID,3100.0,61
23:14:07,SP-FUTURE,BID,3100.0,393
23:14:08,ESX-FUTURE,ASK,3087.0,208
23:14:08,SP-FUTURE,ASK,3100.0,33
23:14:09,ESX-FUTURE,ASK,3087.0,146
23:14:10,SP-FUTURE,BID,3100.0,183
23:14:10,ESX-FUTURE,BID,3087.0,867
23:14:11,ESX-FUTURE,ASK,3087.0,836
23:14:11,SP-FUTURE,BID,3100.0,2437
23:14:11,ESX-FUTURE,ASK,3084.0,143
23:14:12,SP-FUTURE,ASK,3100.0,107
23:14:12,SP-FUTURE,ASK,3100.0,54
23:14:12,ESX-FUTURE,ASK,3084.0,860
23:14:13,ESX-FUTURE,BID,3084.0,277
23:14:13,SP-FUTURE,BID,3100.0,345
23:14:13,ESX-FUTURE,ASK,3084.0,2183
23:14:14,SP-FUTURE,ASK,3103.0,186
23:14:14,ESX-FUTURE,BID,3084.0,464
23:14:15,ESX-FUTURE,BID,3084.0,145
23:14:15,SP-FUTURE,BID,3103.0,4
23:14:16,SP-FUTURE,BID,3103.0,42
23:14:17,ESX-FUTURE,BID,3084.0,172
23:14:17,ESX-FUTURE,BID,3084.0,336
23:14:18,SP-FUTURE,ASK,3103.0,153
23:14:19,ESX-FUTURE,ASK,3084.0,1611
23:14:19,SP-FUTURE,ASK,3104.0,325
23:14:19,ESX-FUTURE,BID,3084.0,1142
23:14:21,ESX-FUTURE,BID,3084.0,1029
23:14:21,SP-FUTURE,ASK,3104.0,2141
23:14:22,ESX-FUTURE,ASK,3085.0,1229
23:14:22,SP-FUTURE,BID,3103.0,1213
23:14:22,ESX-FUTURE,BID,3084.0,537
23:14:23,SP-FUTURE,ASK,3103.0,37
23:14:23,SP-FUTURE,ASK,3103.0,50
23:14:24,ESX-FUTURE,ASK,3084.0,19
23:14:24,SP-FUTURE,BID,3103.0,626
23:14:25,ESX-FUTURE,BID,3084.0,985
23:14:26,SP-FUTURE,BID,3103.0,506
23:14:26,ESX-FUTURE,BID,3084.0,384
23:14:27,SP-FUTURE,BID,3102.0,247
23:14:27,ESX-FUTURE,BID,3084.0,430
23:14:28,ESX-FUTURE,ASK,3084.0,54
23:14:28,SP-FUTURE,ASK,3103.0,426
23:14:29,ESX-FUTURE,ASK,3084.0,925
23:14:29,SP-FUTURE,BID,3103.0,45
23:14:30,ESX-FUTURE,ASK,3084.0,204
23:14:30,SP-FUTURE,ASK,3103.0,99
23:14:30,ESX-FUTURE,ASK,3084.0,1036
23:14:31,SP-FUTURE,BID,3103.0,503
23:14:32,ESX-FUTURE,BID,3083.0,440
23:14:32,SP-FUTURE,BID,3103.0,1279
23:14:32,ESX-FUTURE,ASK,3083.0,1670
23:14:33,ESX-FUTURE,BID,3083.0,106
23:14:33,SP-FUTURE,BID,3104.0,2
23:14:34,SP-FUTURE,ASK,3104.0,796
23:14:34,ESX-FUTURE,ASK,3083.0,663
23:14:35,SP-FUTURE,ASK,3104.0,229
23:14:35,ESX-FUTURE,BID,3083.0,1087
23:14:36,SP-FUTURE,BID,3104.0,872
23:14:36,ESX-FUTURE,BID,3083.0,797
23:14:36,ESX-FUTURE,ASK,3083.0,523
23:14:36,SP-FUTURE,ASK,3104.0,1827
23:14:36,ESX-FUTURE,BID,3083.0,1382
23:14:37,SP-FUTURE,BID,3102.0,29
23:14:38,ESX-FUTURE,BID,3083.0,690
23:14:38,ESX-FUTURE,BID,3083.0,1123
23:14:39,SP-FUTURE,BID,3101.0,397
23:14:40,ESX-FUTURE,BID,3083.0,4
23:14:40,ESX-FUTURE,BID,3083.0,118
23:14:40,SP-FUTURE,ASK,3101.0,68
23:14:41,SP-FUTURE,ASK,3101.0,859
23:14:41,ESX-FUTURE,BID,3083.0,215
23:14:41,ESX-FUTURE,BID,3083.0,960
23:14:43,SP-FUTURE,ASK,3101.0,441
23:14:43,SP-FUTURE,BID,3100.0,523
23:14:44,ESX-FUTURE,ASK,3084.0,670
23:14:44,SP-FUTURE,ASK,3101.0,1145
23:14:45,SP-FUTURE,BID,3101.0,249
23:14:45,ESX-FUTURE,BID,3084.0,281
23:14:46,SP-FUTURE,BID,3100.0,178
23:14:46,SP-FUTURE,BID,3100.0,314
23:14:47,SP-FUTURE,BID,3100.0,2118
23:14:47,ESX-FUTURE,BID,3081.0,229
23:14:47,SP-FUTURE,BID,3100.0,244
23:14:48,ESX-FUTURE,BID,3081.0,1446
23:14:49,SP-FUTURE,ASK,3100.0,2069
23:14:49,ESX-FUTURE,BID,3081.0,68
23:14:49,SP-FUTURE,ASK,3100.0,9
23:14:50,SP-FUTURE,BID,3100.0,1377
23:14:50,SP-FUTURE,BID,3100.0,1546
23:14:50,ESX-FUTURE,BID,3080.0,1690
23:14:51,SP-FUTURE,ASK,3099.0,689
23:14:52,ESX-FUTURE,ASK,3081.0,25
23:14:52,SP-FUTURE,BID,3099.0,281
23:14:53,SP-FUTURE,ASK,3099.0,605
23:14:53,ESX-FUTURE,ASK,3081.0,161
23:14:55,ESX-FUTURE,ASK,3081.0,178
23:14:55,SP-FUTURE,BID,3099.0,209
23:14:55,SP-FUTURE,ASK,3099.0,488
23:14:56,ESX-FUTURE,BID,3081.0,7
23:14:56,ESX-FUTURE,ASK,3081.0,13
23:14:56,SP-FUTURE,BID,3099.0,218
23:14:57,ESX-FUTURE,BID,3081.0,278
23:14:57,SP-FUTURE,BID,3099.0,11
23:14:58,SP-FUTURE,BID,3099.0,349
23:14:58,ESX-FUTURE,ASK,3081.0,338
23:14:59,SP-FUTURE,BID,3099.0,454
23:14:59,ESX-FUTURE,ASK,3080.0,112
23:15:00,SP-FUTURE,BID,3099.0,1325
23:15:00,ESX-FUTURE,ASK,3080.0,2326
23:15:01,SP-FUTURE,ASK,3101.0,1702
23:15:01,ESX-FUTURE,ASK,3080.0,1742
23:15:02,SP-FUTURE,BID,3102.0,1034
23:15:03,ESX-FUTURE,BID,3079.0,364
23:15:03,SP-FUTURE,ASK,3102.0,967
23:15:04,ESX-FUTURE,ASK,3080.0,273
23:15:04,SP-FUTURE,BID,3102.0,5
23:15:05,ESX-FUTURE,ASK,3080.0,358
23:15:05,ESX-FUTURE,ASK,3080.0,764
23:15:05,SP-FUTURE,ASK,3103.0,1467
23:15:06,ESX-FUTURE,ASK,3081.0,779
23:15:06,ESX-FUTURE,ASK,3081.0,51
23:15:06,SP-FUTURE,ASK,3103.0,159
23:15:07,SP-FUTURE,BID,3103.0,814
23:15:08,ESX-FUTURE,BID,3081.0,302
23:15:08,SP-FUTURE,BID,3103.0,82
23:15:09,SP-FUTURE,BID,3103.0,495
23:15:09,ESX-FUTURE,ASK,3081.0,530
23:15:10,ESX-FUTURE,BID,3080.0,105
23:15:10,SP-FUTURE,BID,3103.0,1219
23:15:10,ESX-FUTURE,BID,3080.0,328
23:15:11,SP-FUTURE,BID,3103.0,193
23:15:11,ESX-FUTURE,BID,3079.0,1137
23:15:12,SP-FUTURE,BID,3102.0,1884
23:15:13,ESX-FUTURE,BID,3077.0,192
23:15:13,SP-FUTURE,BID,3102.0,150
23:15:14,ESX-FUTURE,ASK,3077.0,260
23:15:15,SP-FUTURE,ASK,3103.0,109
23:15:15,ESX-FUTURE,BID,3077.0,187
23:15:16,SP-FUTURE,ASK,3103.0,56
23:15:16,ESX-FUTURE,ASK,3077.0,268
23:15:17,ESX-FUTURE,BID,3077.0,1318
23:15:18,SP-FUTURE,BID,3102.0,424
23:15:18,SP-FUTURE,BID,3102.0,81
23:15:19,SP-FUTURE,BID,3102.0,19
23:15:19,ESX-FUTURE,BID,3077.0,871
23:15:19,SP-FUTURE,ASK,3103.0,2112
23:15:20,ESX-FUTURE,ASK,3078.0,1319
23:15:21,ESX-FUTURE,BID,3078.0,158
23:15:21,SP-FUTURE,BID,3103.0,719
23:15:22,ESX-FUTURE,ASK,3078.0,254
23:15:23,SP-FUTURE,BID,3103.0,241
23:15:23,ESX-FUTURE,BID,3078.0,229
23:15:23,ESX-FUTURE,ASK,3078.0,945
23:15:23,SP-FUTURE,ASK,3104.0,235
23:15:25,SP-FUTURE,ASK,3104.0,959
23:15:25,ESX-FUTURE,ASK,3079.0,20
23:15:25,ESX-FUTURE,BID,3079.0,1374
23:15:26,SP-FUTURE,BID,3103.0,429
23:15:26,ESX-FUTURE,BID,3079.0,629
23:15:28,ESX-FUTURE,ASK,3079.0,368
23:15:28,SP-FUTURE,BID,3103.0,153
23:15:28,ESX-FUTURE,ASK,3079.0,1265
23:15:29,SP-FUTURE,ASK,3104.0,577
23:15:30,ESX-FUTURE,BID,3079.0,77
23:15:30,ESX-FUTURE,ASK,3079.0,1260
23:15:31,ESX-FUTURE,BID,3079.0,361
23:15:31,SP-FUTURE,BID,3104.0,68
23:15:31,ESX-FUTURE,BID,3079.0,121
23:15:32,ESX-FUTURE,BID,3079.0,87
23:15:32,ESX-FUTURE,BID,3079.0,53
23:15:32,SP-FUTURE,ASK,3104.0,10
23:15:33,ESX-FUTURE,BID,3079.0,156
23:15:34,SP-FUTURE,ASK,3104.0,336
23:15:34,ESX-FUTURE,BID,3079.0,1230
23:15:35,SP-FUTURE,BID,3103.0,6
23:15:35,ESX-FUTURE,ASK,3079.0,336
23:15:35,SP-FUTURE,ASK,3103.0,52
23:15:37,SP-FUTURE,ASK,3103.0,109
23:15:38,ESX-FUTURE,ASK,3079.0,443
23:15:38,SP-FUTURE,ASK,3103.0,450
23:15:39,SP-FUTURE,ASK,3103.0,396
23:15:39,ESX-FUTURE,ASK,3080.0,2376
23:15:39,ESX-FUTURE,BID,3079.0,11
23:15:40,ESX-FUTURE,BID,3079.0,74
23:15:40,SP-FUTURE,ASK,3104.0,464
23:15:41,ESX-FUTURE,ASK,3080.0,589
23:15:41,ESX-FUTURE,BID,3080.0,46
23:15:41,SP-FUTURE,BID,3104.0,1266
23:15:42,ESX-FUTURE,ASK,3079.0,317
23:15:42,SP-FUTURE,ASK,3104.0,1896
23:15:42,ESX-FUTURE,BID,3081.0,404
23:15:43,SP-FUTURE,ASK,3104.0,276
23:15:43,ESX-FUTURE,BID,3081.0,29
23:15:44,SP-FUTURE,BID,3104.0,1315
23:15:45,ESX-FUTURE,BID,3080.0,372
23:15:45,SP-FUTURE,BID,3104.0,588
23:15:46,ESX-FUTURE,ASK,3080.0,1449
23:15:46,SP-FUTURE,ASK,3104.0,1635
23:15:46,SP-FUTURE,BID,3104.0,71
23:15:47,SP-FUTURE,ASK,3104.0,2084
23:15:47,ESX-FUTURE,ASK,3084.0,135
23:15:47,ESX-FUTURE,ASK,3084.0,910
23:15:48,SP-FUTURE,ASK,3105.0,227
23:15:48,ESX-FUTURE,BID,3084.0,666
23:15:48,ESX-FUTURE,ASK,3084.0,760
23:15:48,SP-FUTURE,BID,3105.0,163
23:15:49,ESX-FUTURE,BID,3084.0,168
23:15:50,SP-FUTURE,ASK,3105.0,559
