Timestamp,Traded Instrument,Traded Side,Traded Price,Traded Volume
18:36:19,SP-FUTURE,BID,3005.0,114
18:36:19,ESX-FUTURE,ASK,3083.0,636
18:36:20,SP-FUTURE,BID,3005.0,68
18:36:20,SP-FUTURE,BID,3005.0,194
18:36:20,ESX-FUTURE,BID,3083.0,33
18:36:21,SP-FUTURE,BID,3005.0,54
18:36:21,SP-FUTURE,BID,3005.0,84
18:36:22,ESX-FUTURE,ASK,3083.0,64
18:36:22,ESX-FUTURE,BID,3083.0,234
18:36:22,SP-FUTURE,ASK,3006.0,1342
18:36:23,SP-FUTURE,ASK,3006.0,302
18:36:23,ESX-FUTURE,BID,3083.0,749
18:36:24,SP-FUTURE,ASK,3005.0,514
18:36:24,ESX-FUTURE,BID,3083.0,1469
18:36:25,ESX-FUTURE,BID,3083.0,320
18:36:25,ESX-FUTURE,BID,3083.0,573
18:36:26,SP-FUTURE,ASK,3004.0,446
18:36:26,ESX-FUTURE,ASK,3084.0,197
18:36:27,SP-FUTURE,BID,3004.0,39
18:36:27,ESX-FUTURE,ASK,3084.0,373
18:36:27,SP-FUTURE,ASK,3005.0,609
18:36:28,ESX-FUTURE,ASK,3084.0,256
18:36:29,SP-FUTURE,ASK,3005.0,188
18:36:29,SP-FUTURE,ASK,3005.0,1436
18:36:30,SP-FUTURE,ASK,3005.0,477
18:36:30,ESX-FUTURE,BID,3084.0,236
18:36:30,SP-FUTURE,BID,3004.0,568
18:36:30,ESX-FUTURE,ASK,3084.0,688
18:36:31,SP-FUTURE,BID,3005.0,893
18:36:32,ESX-FUTURE,BID,3083.0,1064
18:36:33,SP-FUTURE,ASK,3005.0,1411
18:36:33,ESX-FUTURE,BID,3084.0,183
18:36:33,ESX-FUTURE,ASK,3084.0,168
18:36:34,ESX-FUTURE,ASK,3084.0,100
18:36:34,SP-FUTURE,ASK,3005.0,18
18:36:35,ESX-FUTURE,ASK,3084.0,1197
18:36:35,SP-FUTURE,ASK,3005.0,339
18:36:35,ESX-FUTURE,ASK,3084.0,1057
18:36:36,SP-FUTURE,ASK,3006.0,500
18:36:37,SP-FUTURE,BID,3006.0,1
18:36:37,ESX-FUTURE,ASK,3084.0,175
18:36:38,SP-FUTURE,ASK,3006.0,1007
18:36:38,ESX-FUTURE,ASK,3085.0,319
18:36:39,ESX-FUTURE,ASK,3085.0,179
18:36:39,SP-FUTURE,BID,3006.0,11
18:36:39,ESX-FUTURE,BID,3084.0,650
18:36:40,SP-FUTURE,ASK,3006.0,246
18:36:41,ESX-FUTURE,ASK,3085.0,1418
18:36:41,SP-FUTURE,ASK,3006.0,49
18:36:42,ESX-FUTURE,BID,3085.0,305
18:36:43,ESX-FUTURE,BID,3085.0,138
18:36:43,SP-FUTURE,BID,3006.0,319
18:36:44,ESX-FUTURE,ASK,3085.0,223
18:36:44,SP-FUTURE,BID,3006.0,45
18:36:45,SP-FUTURE,ASK,3006.0,403
18:36:45,SP-FUTURE,BID,3006.0,238
18:36:46,ESX-FUTURE,BID,3084.0,1202
18:36:46,ESX-FUTURE,BID,3084.0,119
18:36:47,SP-FUTURE,ASK,3006.0,65
18:36:47,ESX-FUTURE,BID,3084.0,315
18:36:47,SP-FUTURE,BID,3005.0,19
18:36:48,SP-FUTURE,ASK,3006.0,471
18:36:49,ESX-FUTURE,BID,3085.0,438
18:36:50,ESX-FUTURE,BID,3085.0,28
18:36:50,ESX-FUTURE,ASK,3085.0,2181
18:36:50,SP-FUTURE,ASK,3007.0,73
18:36:51,SP-FUTURE,ASK,3007.0,676
18:36:51,SP-FUTURE,ASK,3007.0,173
18:36:51,ESX-FUTURE,BID,3085.0,154
18:36:52,ESX-FUTURE,BID,3085.0,1160
18:36:53,SP-FUTURE,BID,3006.0,355
18:36:53,SP-FUTURE,BID,3006.0,138
18:36:53,ESX-FUTURE,BID,3085.0,216
18:36:54,ESX-FUTURE,ASK,3085.0,285
18:36:55,SP-FUTURE,BID,3006.0,1092
18:36:55,ESX-FUTURE,ASK,3085.0,827
18:36:56,ESX-FUTURE,BID,3085.0,3
18:36:57,SP-FUTURE,BID,3006.0,1523
18:36:57,ESX-FUTURE,ASK,3084.0,209
18:36:58,SP-FUTURE,BID,3006.0,123
18:36:58,SP-FUTURE,BID,3006.0,222
18:36:59,ESX-FUTURE,ASK,3084.0,288
18:36:59,ESX-FUTURE,ASK,3084.0,2307
18:37:00,SP-FUTURE,BID,3009.0,373
18:37:00,ESX-FUTURE,ASK,3084.0,73
18:37:00,ESX-FUTURE,BID,3084.0,689
18:37:01,SP-FUTURE,BID,3008.0,254
18:37:02,ESX-FUTURE,BID,3084.0,75
18:37:02,SP-FUTURE,BID,3008.0,165
18:37:03,ESX-FUTURE,BID,3084.0,144
18:37:03,SP-FUTURE,BID,3008.0,207
18:37:03,SP-FUTURE,BID,3008.0,124
18:37:04,ESX-FUTURE,ASK,3084.0,199
18:37:04,SP-FUTURE,BID,3008.0,206
18:37:06,SP-FUTURE,BID,3008.0,1103
18:37:06,ESX-FUTURE,BID,3083.0,1109
18:37:07,SP-FUTURE,BID,3008.0,190
18:37:07,ESX-FUTURE,ASK,3083.0,159
18:37:08,ESX-FUTURE,ASK,3083.0,472
18:37:08,SP-FUTURE,ASK,3009.0,361
18:37:08,ESX-FUTURE,ASK,3084.0,537
18:37:09,SP-FUTURE,ASK,3009.0,489
18:37:09,SP-FUTURE,ASK,3009.0,533
18:37:10,ESX-FUTURE,BID,3084.0,636
18:37:11,SP-FUTURE,ASK,3009.0,788
18:37:11,ESX-FUTURE,BID,3084.0,216
18:37:12,ESX-FUTURE,ASK,3085.0,1304
18:37:12,SP-FUTURE,ASK,3009.0,39
18:37:13,ESX-FUTURE,ASK,3085.0,1225
18:37:13,SP-FUTURE,BID,3009.0,375
18:37:14,SP-FUTURE,BID,3009.0,1943
18:37:14,ESX-FUTURE,ASK,3084.0,409
18:37:15,ESX-FUTURE,ASK,3084.0,1599
18:37:16,SP-FUTURE,ASK,3009.0,541
18:37:16,ESX-FUTURE,BID,3084.0,10
18:37:17,ESX-FUTURE,BID,3084.0,3
18:37:17,SP-FUTURE,BID,3009.0,970
18:37:18,SP-FUTURE,ASK,3009.0,108
18:37:18,ESX-FUTURE,ASK,3083.0,49
18:37:18,ESX-FUTURE,ASK,3083.0,70
18:37:18,ESX-FUTURE,ASK,3083.0,242
18:37:18,SP-FUTURE,ASK,3009.0,77
18:37:19,SP-FUTURE,BID,3009.0,132
18:37:20,ESX-FUTURE,BID,3083.0,233
18:37:20,SP-FUTURE,BID,3009.0,375
18:37:21,ESX-FUTURE,BID,3083.0,55
18:37:21,SP-FUTURE,ASK,3009.0,882
18:37:21,ESX-FUTURE,BID,3084.0,394
18:37:22,ESX-FUTURE,ASK,3084.0,268
18:37:23,ESX-FUTURE,BID,3084.0,2213
18:37:23,SP-FUTURE,BID,3006.0,133
18:37:24,ESX-FUTURE,BID,3084.0,1998
18:37:24,SP-FUTURE,ASK,3004.0,336
18:37:25,SP-FUTURE,BID,3004.0,102
18:37:25,ESX-FUTURE,ASK,3084.0,128
18:37:26,SP-FUTURE,ASK,3004.0,510
18:37:27,ESX-FUTURE,BID,3084.0,765
18:37:27,SP-FUTURE,BID,3004.0,337
18:37:28,ESX-FUTURE,ASK,3084.0,1674
18:37:28,SP-FUTURE,ASK,3006.0,221
18:37:29,ESX-FUTURE,BID,3084.0,1570
18:37:29,ESX-FUTURE,BID,3084.0,751
18:37:29,SP-FUTURE,BID,3004.0,1373
18:37:30,ESX-FUTURE,BID,3083.0,88
18:37:31,SP-FUTURE,BID,3004.0,203
18:37:32,ESX-FUTURE,BID,3083.0,74
18:37:32,SP-FUTURE,ASK,3005.0,196
18:37:33,ESX-FUTURE,BID,3083.0,1441
18:37:33,SP-FUTURE,ASK,3004.0,2044
18:37:33,SP-FUTURE,ASK,3004.0,1961
18:37:33,SP-FUTURE,BID,3004.0,5
18:37:34,ESX-FUTURE,ASK,3084.0,15
18:37:34,SP-FUTURE,BID,3004.0,24
18:37:35,ESX-FUTURE,ASK,3084.0,90
18:37:35,SP-FUTURE,BID,3004.0,168
18:37:35,ESX-FUTURE,ASK,3084.0,78
18:37:36,SP-FUTURE,BID,3004.0,65
18:37:36,ESX-FUTURE,ASK,3084.0,212
18:37:37,SP-FUTURE,ASK,3004.0,1560
18:37:37,ESX-FUTURE,ASK,3085.0,16
18:37:38,ESX-FUTURE,ASK,3085.0,170
18:37:38,SP-FUTURE,BID,3004.0,27
18:37:38,ESX-FUTURE,BID,3085.0,375
18:37:39,SP-FUTURE,BID,3004.0,210
18:37:40,ESX-FUTURE,BID,3085.0,142
18:37:40,ESX-FUTURE,BID,3085.0,411
18:37:40,SP-FUTURE,BID,3003.0,1961
18:37:41,ESX-FUTURE,ASK,3085.0,334
18:37:42,ESX-FUTURE,ASK,3085.0,765
18:37:42,SP-FUTURE,ASK,3004.0,397
18:37:42,SP-FUTURE,ASK,3004.0,1307
18:37:43,SP-FUTURE,ASK,3004.0,188
18:37:43,ESX-FUTURE,ASK,3086.0,76
18:37:43,ESX-FUTURE,BID,3086.0,717
18:37:44,SP-FUTURE,BID,3004.0,5
18:37:44,ESX-FUTURE,BID,3086.0,144
18:37:44,SP-FUTURE,ASK,3004.0,87
18:37:45,ESX-FUTURE,ASK,3086.0,1123
18:37:46,ESX-FUTURE,ASK,3086.0,129
18:37:46,SP-FUTURE,BID,3004.0,847
18:37:46,SP-FUTURE,BID,3004.0,691
18:37:47,ESX-FUTURE,ASK,3086.0,880
18:37:47,SP-FUTURE,BID,3005.0,8
18:37:48,ESX-FUTURE,BID,3085.0,188
18:37:49,ESX-FUTURE,ASK,3086.0,1089
18:37:49,SP-FUTURE,ASK,3006.0,1286
18:37:50,ESX-FUTURE,ASK,3086.0,1013
18:37:51,SP-FUTURE,ASK,3006.0,22
18:37:51,ESX-FUTURE,BID,3086.0,81
18:37:51,SP-FUTURE,ASK,3006.0,425
18:37:52,SP-FUTURE,ASK,3006.0,302
18:37:52,ESX-FUTURE,ASK,3087.0,1413
18:37:52,ESX-FUTURE,BID,3086.0,42
18:37:53,ESX-FUTURE,ASK,3087.0,225
18:37:53,SP-FUTURE,BID,3006.0,1439
18:37:53,ESX-FUTURE,ASK,3086.0,2762
18:37:54,ESX-FUTURE,BID,3085.0,48
18:37:55,SP-FUTURE,ASK,3010.0,1229
18:37:55,ESX-FUTURE,ASK,3086.0,2557
18:37:56,SP-FUTURE,BID,3013.0,566
18:37:56,ESX-FUTURE,BID,3086.0,11
18:37:57,SP-FUTURE,BID,3013.0,1697
18:37:57,ESX-FUTURE,ASK,3085.0,248
18:37:58,SP-FUTURE,BID,3013.0,101
18:37:58,SP-FUTURE,BID,3013.0,93
18:37:59,ESX-FUTURE,ASK,3085.0,489
18:38:00,SP-FUTURE,ASK,3014.0,225
18:38:00,ESX-FUTURE,ASK,3085.0,79
18:38:00,SP-FUTURE,BID,3013.0,478
18:38:01,ESX-FUTURE,BID,3085.0,1686
18:38:01,ESX-FUTURE,BID,3085.0,1394
18:38:01,ESX-FUTURE,ASK,3085.0,1
18:38:01,SP-FUTURE,ASK,3014.0,403
18:38:02,SP-FUTURE,ASK,3014.0,1735
18:38:03,ESX-FUTURE,ASK,3087.0,848
18:38:04,SP-FUTURE,BID,3014.0,50
18:38:04,SP-FUTURE,BID,3014.0,200
18:38:05,SP-FUTURE,BID,3014.0,29
18:38:05,ESX-FUTURE,BID,3087.0,51
18:38:05,SP-FUTURE,ASK,3014.0,614
18:38:06,ESX-FUTURE,BID,3087.0,111
18:38:06,SP-FUTURE,BID,3014.0,814
18:38:06,ESX-FUTURE,BID,3087.0,829
18:38:07,ESX-FUTURE,ASK,3087.0,116
18:38:07,SP-FUTURE,ASK,3014.0,72
18:38:08,SP-FUTURE,BID,3014.0,20
18:38:09,ESX-FUTURE,BID,3087.0,1518
18:38:09,SP-FUTURE,ASK,3014.0,778
18:38:10,ESX-FUTURE,ASK,3088.0,129
18:38:10,SP-FUTURE,ASK,3014.0,377
18:38:11,SP-FUTURE,BID,3014.0,787
18:38:11,ESX-FUTURE,BID,3087.0,583
18:38:11,SP-FUTURE,BID,3014.0,286
18:38:12,ESX-FUTURE,ASK,3087.0,351
18:38:13,ESX-FUTURE,BID,3087.0,35
18:38:13,SP-FUTURE,BID,3014.0,18
18:38:14,ESX-FUTURE,ASK,3087.0,76
18:38:14,SP-FUTURE,BID,3014.0,35
18:38:15,ESX-FUTURE,ASK,3087.0,716
18:38:15,SP-FUTURE,BID,3014.0,960
18:38:16,ESX-FUTURE,ASK,3087.0,1002
18:38:18,SP-FUTURE,ASK,3015.0,1652
18:38:18,ESX-FUTURE,ASK,3088.0,32
18:38:18,ESX-FUTURE,ASK,3088.0,456
18:38:19,ESX-FUTURE,BID,3088.0,93
18:38:19,SP-FUTURE,ASK,3015.0,173
18:38:19,ESX-FUTURE,BID,3088.0,70
18:38:21,SP-FUTURE,BID,3015.0,282
18:38:21,ESX-FUTURE,ASK,3088.0,602
18:38:22,SP-FUTURE,ASK,3015.0,246
18:38:22,ESX-FUTURE,BID,3088.0,1611
18:38:23,SP-FUTURE,BID,3013.0,86
18:38:23,SP-FUTURE,ASK,3013.0,481
18:38:23,SP-FUTURE,BID,3013.0,19
18:38:24,ESX-FUTURE,BID,3088.0,883
18:38:24,SP-FUTURE,BID,3013.0,612
18:38:25,SP-FUTURE,ASK,3013.0,299
18:38:25,ESX-FUTURE,BID,3088.0,116
18:38:25,ESX-FUTURE,ASK,3088.0,50
18:38:26,SP-FUTURE,BID,3013.0,525
18:38:26,ESX-FUTURE,ASK,3088.0,142
18:38:26,SP-FUTURE,BID,3013.0,1017
18:38:27,ESX-FUTURE,BID,3087.0,535
18:38:27,SP-FUTURE,ASK,3013.0,344
18:38:28,SP-FUTURE,BID,3013.0,264
18:38:28,ESX-FUTURE,ASK,3087.0,304
18:38:29,SP-FUTURE,BID,3013.0,1024
18:38:30,ESX-FUTURE,ASK,3086.0,238
18:38:30,SP-FUTURE,ASK,3013.0,192
18:38:31,SP-FUTURE,ASK,3013.0,65
18:38:32,ESX-FUTURE,BID,3086.0,75
18:38:33,SP-FUTURE,ASK,3013.0,121
18:38:34,SP-FUTURE,BID,3013.0,615
18:38:34,ESX-FUTURE,ASK,3086.0,83
18:38:35,ESX-FUTURE,ASK,3086.0,377
18:38:35,SP-FUTURE,ASK,3013.0,62
18:38:36,ESX-FUTURE,ASK,3086.0,159
18:38:36,ESX-FUTURE,ASK,3086.0,22
18:38:37,SP-FUTURE,BID,3013.0,478
18:38:37,SP-FUTURE,BID,3013.0,560
18:38:37,ESX-FUTURE,ASK,3086.0,825
18:38:38,SP-FUTURE,ASK,3013.0,627
18:38:38,SP-FUTURE,ASK,3013.0,151
18:38:39,SP-FUTURE,ASK,3013.0,192
18:38:39,ESX-FUTURE,BID,3086.0,487
18:38:39,SP-FUTURE,BID,3013.0,200
18:38:40,SP-FUTURE,ASK,3013.0,1685
18:38:41,ESX-FUTURE,BID,3086.0,811
18:38:41,SP-FUTURE,BID,3013.0,910
18:38:41,ESX-FUTURE,ASK,3087.0,128
18:38:41,SP-FUTURE,BID,3013.0,69
18:38:42,SP-FUTURE,BID,3013.0,2274
18:38:43,ESX-FUTURE,BID,3083.0,486
18:38:44,SP-FUTURE,BID,3013.0,299
18:38:44,ESX-FUTURE,ASK,3083.0,866
18:38:44,ESX-FUTURE,BID,3083.0,784
18:38:45,ESX-FUTURE,BID,3083.0,633
18:38:45,SP-FUTURE,BID,3013.0,612
18:38:46,ESX-FUTURE,BID,3083.0,720
18:38:46,ESX-FUTURE,ASK,3083.0,117
18:38:46,SP-FUTURE,ASK,3013.0,1646
18:38:47,ESX-FUTURE,ASK,3084.0,5
18:38:48,SP-FUTURE,ASK,3013.0,326
18:38:48,ESX-FUTURE,BID,3084.0,834
18:38:48,SP-FUTURE,BID,3013.0,266
18:38:49,ESX-FUTURE,ASK,3084.0,1026
18:38:49,SP-FUTURE,BID,3013.0,540
18:38:51,SP-FUTURE,ASK,3013.0,273
18:38:51,ESX-FUTURE,BID,3084.0,186
18:38:52,SP-FUTURE,BID,3013.0,489
18:38:52,ESX-FUTURE,ASK,3084.0,1989
18:38:53,SP-FUTURE,BID,3015.0,363
18:38:54,SP-FUTURE,BID,3015.0,413
18:38:54,ESX-FUTURE,ASK,3084.0,178
18:38:55,ESX-FUTURE,BID,3083.0,716
18:38:55,SP-FUTURE,ASK,3015.0,90
18:38:56,ESX-FUTURE,ASK,3084.0,3
18:38:56,SP-FUTURE,ASK,3015.0,36
18:38:56,ESX-FUTURE,ASK,3084.0,161
18:38:57,SP-FUTURE,BID,3015.0,116
18:38:58,SP-FUTURE,BID,3015.0,101
18:38:58,ESX-FUTURE,ASK,3084.0,35
18:38:59,SP-FUTURE,ASK,3015.0,162
18:39:00,SP-FUTURE,ASK,3015.0,10
18:39:00,ESX-FUTURE,ASK,3084.0,740
18:39:01,SP-FUTURE,ASK,3016.0,99
18:39:01,ESX-FUTURE,BID,3083.0,655
18:39:01,SP-FUTURE,BID,3015.0,155
18:39:02,SP-FUTURE,BID,3015.0,146
18:39:02,SP-FUTURE,BID,3015.0,152
18:39:03,SP-FUTURE,BID,3015.0,263
18:39:03,ESX-FUTURE,BID,3083.0,1972
18:39:04,SP-FUTURE,BID,3014.0,845
18:39:05,ESX-FUTURE,ASK,3083.0,2260
18:39:05,ESX-FUTURE,ASK,3083.0,577
18:39:05,ESX-FUTURE,BID,3083.0,29
18:39:06,SP-FUTURE,ASK,3017.0,90
18:39:07,ESX-FUTURE,BID,3083.0,26
18:39:08,SP-FUTURE,BID,3017.0,1194
18:39:08,ESX-FUTURE,BID,3083.0,267
18:39:08,SP-FUTURE,BID,3017.0,746
18:39:09,SP-FUTURE,BID,3017.0,109
18:39:09,ESX-FUTURE,ASK,3082.0,1370
18:39:10,SP-FUTURE,ASK,3018.0,1734
18:39:11,ESX-FUTURE,ASK,3082.0,338
18:39:11,ESX-FUTURE,ASK,3082.0,23
18:39:12,SP-FUTURE,ASK,3018.0,1407
18:39:12,SP-FUTURE,BID,3018.0,191
18:39:12,SP-FUTURE,ASK,3018.0,457
18:39:13,ESX-FUTURE,ASK,3084.0,115
18:39:13,ESX-FUTURE,BID,3083.0,421
18:39:13,SP-FUTURE,BID,3018.0,903
18:39:13,ESX-FUTURE,BID,3083.0,86
18:39:14,ESX-FUTURE,BID,3083.0,432
18:39:14,SP-FUTURE,ASK,3018.0,1014
18:39:15,ESX-FUTURE,BID,3083.0,846
18:39:15,SP-FUTURE,BID,3017.0,2108
18:39:16,ESX-FUTURE,ASK,3083.0,102
18:39:16,SP-FUTURE,BID,3018.0,31
18:39:17,ESX-FUTURE,BID,3083.0,1337
18:39:18,SP-FUTURE,ASK,3017.0,536
18:39:18,ESX-FUTURE,BID,3083.0,1612
18:39:19,SP-FUTURE,BID,3017.0,290
18:39:19,ESX-FUTURE,BID,3083.0,37
18:39:20,SP-FUTURE,BID,3017.0,290
18:39:20,ESX-FUTURE,ASK,3083.0,9
18:39:20,SP-FUTURE,BID,3017.0,2
18:39:22,ESX-FUTURE,ASK,3083.0,18
18:39:22,SP-FUTURE,ASK,3017.0,564
18:39:22,ESX-FUTURE,BID,3083.0,165
18:39:23,ESX-FUTURE,BID,3083.0,356
18:39:23,SP-FUTURE,ASK,3017.0,312
18:39:24,ESX-FUTURE,BID,3083.0,929
18:39:24,SP-FUTURE,ASK,3016.0,1810
18:39:24,SP-FUTURE,ASK,3016.0,119
18:39:25,ESX-FUTURE,ASK,3083.0,267
18:39:25,SP-FUTURE,ASK,3016.0,2126
18:39:26,ESX-FUTURE,ASK,3084.0,2553
18:39:27,SP-FUTURE,BID,3019.0,1108
18:39:27,ESX-FUTURE,BID,3083.0,922
18:39:27,SP-FUTURE,ASK,3020.0,1
18:39:28,SP-FUTURE,ASK,3020.0,351
18:39:28,SP-FUTURE,ASK,3020.0,43
18:39:29,ESX-FUTURE,BID,3083.0,131
18:39:30,ESX-FUTURE,BID,3083.0,691
18:39:30,SP-FUTURE,ASK,3019.0,116
18:39:31,ESX-FUTURE,ASK,3084.0,187
18:39:31,SP-FUTURE,BID,3019.0,307
18:39:32,ESX-FUTURE,BID,3083.0,135
18:39:32,SP-FUTURE,ASK,3019.0,18
18:39:32,ESX-FUTURE,ASK,3084.0,366
18:39:33,ESX-FUTURE,BID,3083.0,1258
18:39:34,SP-FUTURE,ASK,3019.0,775
18:39:34,ESX-FUTURE,ASK,3084.0,1731
18:39:35,SP-FUTURE,BID,3020.0,305
18:39:35,SP-FUTURE,ASK,3020.0,944
18:39:35,ESX-FUTURE,BID,3084.0,623
18:39:36,SP-FUTURE,ASK,3020.0,184
18:39:36,ESX-FUTURE,BID,3084.0,513
18:39:37,SP-FUTURE,ASK,3020.0,166
18:39:38,ESX-FUTURE,BID,3084.0,97
18:39:38,SP-FUTURE,ASK,3020.0,216
18:39:38,ESX-FUTURE,BID,3084.0,1633
18:39:38,ESX-FUTURE,ASK,3084.0,44
18:39:39,SP-FUTURE,BID,3019.0,1620
18:39:39,ESX-FUTURE,BID,3083.0,187
18:39:39,SP-FUTURE,BID,3019.0,30
18:39:40,ESX-FUTURE,BID,3083.0,287
18:39:40,SP-FUTURE,BID,3019.0,3
18:39:40,ESX-FUTURE,BID,3083.0,117
18:39:41,ESX-FUTURE,BID,3083.0,26
18:39:42,ESX-FUTURE,BID,3083.0,4
18:39:42,ESX-FUTURE,BID,3083.0,60
18:39:42,SP-FUTURE,ASK,3019.0,77
18:39:43,ESX-FUTURE,BID,3083.0,122
18:39:43,SP-FUTURE,ASK,3019.0,441
18:39:44,ESX-FUTURE,ASK,3084.0,1478
18:39:45,SP-FUTURE,BID,3019.0,158
18:39:45,ESX-FUTURE,BID,3084.0,101
18:39:46,SP-FUTURE,BID,3019.0,1672
18:39:47,ESX-FUTURE,ASK,3082.0,1020
18:39:48,SP-FUTURE,ASK,3020.0,454
18:39:48,ESX-FUTURE,BID,3082.0,138
18:39:49,SP-FUTURE,ASK,3020.0,251
18:39:50,ESX-FUTURE,ASK,3082.0,727
18:39:51,SP-FUTURE,BID,3020.0,436
18:39:51,ESX-FUTURE,ASK,3082.0,58
18:39:51,ESX-FUTURE,ASK,3082.0,26
18:39:52,ESX-FUTURE,BID,3082.0,1586
18:39:52,SP-FUTURE,BID,3020.0,1214
18:39:53,ESX-FUTURE,BID,3081.0,179
