Timestamp,Instrument,Bid Price,Bid Volume,Ask Price,Ask Volume
02:25:43,SP-FUTURE,3094.0,826,3094.0,2024
02:25:44,ESX-FUTURE,3107.0,584,3107.0,2383
02:25:45,ESX-FUTURE,3106.0,2734,3106.0,233
02:25:46,SP-FUTURE,3090.0,362,3090.0,2488
02:25:46,ESX-FUTURE,3106.0,356,3107.0,2611
02:25:47,SP-FUTURE,3090.0,158,3090.0,2692
02:25:47,SP-FUTURE,3090.0,2279,3090.0,571
02:25:47,ESX-FUTURE,3106.0,1170,3107.0,1797
02:25:48,ESX-FUTURE,3106.0,1214,3107.0,1753
02:25:48,SP-FUTURE,3090.0,1067,3090.0,1783
02:25:49,SP-FUTURE,3090.0,1570,3090.0,1280
02:25:49,ESX-FUTURE,3106.0,758,3107.0,2209
02:25:49,SP-FUTURE,3090.0,2247,3090.0,603
02:25:50,SP-FUTURE,3090.0,2658,3091.0,192
02:25:51,ESX-FUTURE,3106.0,778,3107.0,2189
02:25:52,ESX-FUTURE,3106.0,2615,3106.0,352
02:25:52,SP-FUTURE,3090.0,2761,3091.0,89
02:25:53,ESX-FUTURE,3106.0,2565,3106.0,402
02:25:53,SP-FUTURE,3091.0,1454,3091.0,1396
02:25:53,SP-FUTURE,3091.0,2340,3091.0,510
02:25:54,ESX-FUTURE,3106.0,2707,3106.0,260
02:25:54,SP-FUTURE,3091.0,756,3091.0,2094
02:25:54,ESX-FUTURE,3106.0,2572,3106.0,395
02:25:54,SP-FUTURE,3091.0,408,3091.0,2442
02:25:55,SP-FUTURE,3091.0,2738,3091.0,112
02:25:55,SP-FUTURE,3091.0,343,3091.0,2507
02:25:57,ESX-FUTURE,3107.0,359,3107.0,2608
02:25:57,SP-FUTURE,3091.0,2789,3091.0,61
02:25:58,SP-FUTURE,3091.0,2410,3091.0,440
02:25:58,ESX-FUTURE,3107.0,388,3107.0,2579
02:25:59,ESX-FUTURE,3107.0,2834,3107.0,133
02:25:59,SP-FUTURE,3091.0,2420,3091.0,430
02:26:00,SP-FUTURE,3091.0,1689,3091.0,1161
02:26:00,ESX-FUTURE,3107.0,2680,3107.0,287
02:26:00,ESX-FUTURE,3107.0,1230,3107.0,1737
02:26:01,SP-FUTURE,3092.0,2260,3092.0,590
02:26:01,SP-FUTURE,3092.0,2534,3093.0,316
02:26:01,ESX-FUTURE,3107.0,1664,3107.0,1303
02:26:02,SP-FUTURE,3093.0,1381,3093.0,1469
02:26:02,ESX-FUTURE,3106.0,2585,3106.0,382
02:26:03,ESX-FUTURE,3106.0,1986,3107.0,981
02:26:03,SP-FUTURE,3094.0,2146,3094.0,704
02:26:03,ESX-FUTURE,3107.0,993,3107.0,1974
02:26:04,SP-FUTURE,3093.0,1919,3093.0,931
02:26:04,ESX-FUTURE,3105.0,2263,3105.0,704
02:26:05,SP-FUTURE,3093.0,1107,3093.0,1743
02:26:05,ESX-FUTURE,3105.0,207,3106.0,2760
02:26:06,ESX-FUTURE,3106.0,2276,3106.0,691
02:26:06,SP-FUTURE,3093.0,876,3093.0,1974
02:26:07,SP-FUTURE,3093.0,727,3094.0,2123
02:26:07,ESX-FUTURE,3106.0,2301,3106.0,666
02:26:08,SP-FUTURE,3093.0,1964,3093.0,886
02:26:09,ESX-FUTURE,3106.0,1404,3106.0,1563
02:26:09,ESX-FUTURE,3106.0,691,3106.0,2276
02:26:09,ESX-FUTURE,3103.0,1762,3103.0,1205
02:26:09,ESX-FUTURE,3103.0,1608,3103.0,1359
02:26:09,SP-FUTURE,3093.0,2545,3093.0,305
02:26:09,ESX-FUTURE,3103.0,1918,3103.0,1049
02:26:10,SP-FUTURE,3091.0,828,3091.0,2022
02:26:10,ESX-FUTURE,3103.0,1488,3103.0,1479
02:26:11,SP-FUTURE,3092.0,99,3092.0,2751
02:26:11,ESX-FUTURE,3103.0,1388,3103.0,1579
02:26:12,ESX-FUTURE,3103.0,1241,3103.0,1726
02:26:13,SP-FUTURE,3094.0,1895,3094.0,955
02:26:13,ESX-FUTURE,3102.0,2823,3102.0,144
02:26:14,SP-FUTURE,3094.0,1883,3094.0,967
02:26:15,ESX-FUTURE,3102.0,2837,3102.0,130
02:26:16,SP-FUTURE,3094.0,1452,3094.0,1398
02:26:16,ESX-FUTURE,3102.0,442,3103.0,2525
02:26:16,ESX-FUTURE,3103.0,2374,3103.0,593
02:26:16,SP-FUTURE,3093.0,2382,3093.0,468
02:26:18,ESX-FUTURE,3103.0,409,3103.0,2558
02:26:18,ESX-FUTURE,3103.0,1790,3103.0,1177
02:26:18,SP-FUTURE,3092.0,1279,3093.0,1571
02:26:20,SP-FUTURE,3092.0,1320,3093.0,1530
02:26:20,ESX-FUTURE,3103.0,1101,3103.0,1866
02:26:21,ESX-FUTURE,3102.0,2636,3103.0,331
02:26:21,SP-FUTURE,3092.0,1309,3092.0,1541
02:26:22,SP-FUTURE,3092.0,2040,3092.0,810
02:26:22,ESX-FUTURE,3103.0,1445,3103.0,1522
02:26:23,SP-FUTURE,3094.0,97,3094.0,2753
02:26:23,SP-FUTURE,3094.0,1852,3094.0,998
02:26:24,SP-FUTURE,3094.0,2823,3094.0,27
02:26:24,ESX-FUTURE,3103.0,1440,3103.0,1527
02:26:24,SP-FUTURE,3094.0,2020,3094.0,830
02:26:25,ESX-FUTURE,3100.0,1280,3100.0,1687
02:26:26,SP-FUTURE,3094.0,1984,3094.0,866
02:26:27,ESX-FUTURE,3098.0,1913,3098.0,1054
02:26:27,ESX-FUTURE,3098.0,434,3098.0,2533
02:26:27,ESX-FUTURE,3098.0,1453,3098.0,1514
02:26:27,SP-FUTURE,3095.0,2749,3095.0,101
02:26:28,ESX-FUTURE,3098.0,1743,3098.0,1224
02:26:28,ESX-FUTURE,3098.0,1802,3098.0,1165
02:26:28,SP-FUTURE,3095.0,102,3095.0,2748
02:26:29,ESX-FUTURE,3098.0,1710,3098.0,1257
02:26:29,SP-FUTURE,3094.0,577,3094.0,2273
02:26:30,ESX-FUTURE,3098.0,1707,3098.0,1260
02:26:31,ESX-FUTURE,3098.0,1695,3098.0,1272
02:26:31,SP-FUTURE,3095.0,814,3095.0,2036
02:26:31,ESX-FUTURE,3098.0,1551,3098.0,1416
02:26:32,SP-FUTURE,3095.0,1487,3095.0,1363
02:26:32,ESX-FUTURE,3099.0,1063,3099.0,1904
02:26:33,ESX-FUTURE,3099.0,2364,3099.0,603
02:26:33,SP-FUTURE,3095.0,2711,3095.0,139
02:26:34,ESX-FUTURE,3099.0,1237,3099.0,1730
02:26:34,SP-FUTURE,3095.0,1114,3095.0,1736
02:26:36,SP-FUTURE,3095.0,793,3095.0,2057
02:26:36,ESX-FUTURE,3098.0,200,3099.0,2767
02:26:37,SP-FUTURE,3095.0,749,3095.0,2101
02:26:37,ESX-FUTURE,3098.0,200,3099.0,2767
02:26:38,ESX-FUTURE,3100.0,185,3100.0,2782
02:26:38,SP-FUTURE,3099.0,2308,3099.0,542
02:26:39,ESX-FUTURE,3099.0,1607,3099.0,1360
02:26:39,SP-FUTURE,3099.0,2315,3099.0,535
02:26:40,SP-FUTURE,3099.0,1468,3099.0,1382
02:26:41,ESX-FUTURE,3099.0,1895,3099.0,1072
02:26:42,SP-FUTURE,3099.0,1098,3099.0,1752
02:26:43,ESX-FUTURE,3101.0,2259,3101.0,708
02:26:43,ESX-FUTURE,3101.0,1365,3102.0,1602
02:26:44,SP-FUTURE,3097.0,56,3098.0,2794
02:26:44,ESX-FUTURE,3101.0,1315,3102.0,1652
02:26:44,SP-FUTURE,3097.0,2826,3097.0,24
02:26:45,ESX-FUTURE,3101.0,1333,3102.0,1634
02:26:46,ESX-FUTURE,3101.0,988,3102.0,1979
02:26:46,SP-FUTURE,3098.0,2188,3099.0,662
02:26:47,SP-FUTURE,3098.0,781,3099.0,2069
02:26:48,ESX-FUTURE,3101.0,2624,3102.0,343
02:26:49,SP-FUTURE,3098.0,732,3099.0,2118
02:26:50,ESX-FUTURE,3101.0,2797,3102.0,170
02:26:50,SP-FUTURE,3098.0,908,3099.0,1942
02:26:50,SP-FUTURE,3098.0,1256,3099.0,1594
02:26:51,ESX-FUTURE,3102.0,1384,3102.0,1583
02:26:51,ESX-FUTURE,3102.0,406,3102.0,2561
02:26:52,SP-FUTURE,3098.0,1526,3099.0,1324
02:26:52,ESX-FUTURE,3102.0,160,3102.0,2807
02:26:53,ESX-FUTURE,3102.0,332,3102.0,2635
02:26:54,SP-FUTURE,3099.0,2690,3099.0,160
02:26:54,ESX-FUTURE,3101.0,2525,3102.0,442
02:26:54,ESX-FUTURE,3101.0,2534,3102.0,433
02:26:55,SP-FUTURE,3099.0,445,3099.0,2405
02:26:56,ESX-FUTURE,3101.0,2873,3102.0,94
02:26:56,SP-FUTURE,3099.0,212,3099.0,2638
02:26:57,ESX-FUTURE,3101.0,2856,3102.0,111
02:26:57,SP-FUTURE,3099.0,334,3099.0,2516
02:26:58,ESX-FUTURE,3103.0,1601,3103.0,1366
02:26:58,SP-FUTURE,3098.0,2481,3098.0,369
02:27:00,ESX-FUTURE,3103.0,1850,3103.0,1117
02:27:00,SP-FUTURE,3098.0,2337,3098.0,513
02:27:01,ESX-FUTURE,3100.0,358,3100.0,2609
02:27:01,SP-FUTURE,3098.0,2577,3098.0,273
02:27:02,ESX-FUTURE,3100.0,751,3100.0,2216
02:27:02,SP-FUTURE,3098.0,2563,3098.0,287
02:27:03,ESX-FUTURE,3100.0,1066,3100.0,1901
02:27:03,SP-FUTURE,3098.0,2431,3098.0,419
02:27:04,ESX-FUTURE,3100.0,656,3100.0,2311
02:27:04,ESX-FUTURE,3100.0,2116,3100.0,851
02:27:05,ESX-FUTURE,3100.0,2574,3100.0,393
02:27:05,SP-FUTURE,3098.0,914,3098.0,1936
02:27:06,SP-FUTURE,3098.0,1094,3098.0,1756
02:27:07,ESX-FUTURE,3102.0,53,3102.0,2914
02:27:07,SP-FUTURE,3098.0,1073,3098.0,1777
02:27:08,ESX-FUTURE,3102.0,2926,3102.0,41
02:27:08,SP-FUTURE,3098.0,1118,3098.0,1732
02:27:09,ESX-FUTURE,3102.0,1923,3102.0,1044
02:27:09,SP-FUTURE,3098.0,2395,3098.0,455
02:27:10,ESX-FUTURE,3101.0,765,3102.0,2202
02:27:11,SP-FUTURE,3098.0,2427,3098.0,423
02:27:12,ESX-FUTURE,3101.0,1572,3102.0,1395
02:27:13,SP-FUTURE,3098.0,1815,3098.0,1035
02:27:13,ESX-FUTURE,3101.0,2099,3101.0,868
02:27:13,ESX-FUTURE,3101.0,1060,3101.0,1907
02:27:14,ESX-FUTURE,3101.0,1181,3101.0,1786
02:27:15,SP-FUTURE,3098.0,445,3098.0,2405
02:27:15,ESX-FUTURE,3101.0,2102,3101.0,865
02:27:15,ESX-FUTURE,3102.0,2900,3102.0,67
02:27:16,ESX-FUTURE,3102.0,2459,3102.0,508
02:27:17,ESX-FUTURE,3104.0,80,3104.0,2887
02:27:17,SP-FUTURE,3098.0,446,3098.0,2404
02:27:18,ESX-FUTURE,3104.0,2686,3104.0,281
02:27:18,SP-FUTURE,3098.0,727,3098.0,2123
02:27:19,SP-FUTURE,3098.0,2743,3098.0,107
02:27:20,ESX-FUTURE,3104.0,2688,3104.0,279
02:27:20,SP-FUTURE,3098.0,21,3098.0,2829
02:27:20,SP-FUTURE,3098.0,65,3098.0,2785
02:27:21,ESX-FUTURE,3104.0,2609,3104.0,358
02:27:21,SP-FUTURE,3098.0,2558,3098.0,292
02:27:22,SP-FUTURE,3098.0,951,3098.0,1899
02:27:23,ESX-FUTURE,3105.0,756,3105.0,2211
02:27:23,SP-FUTURE,3098.0,952,3098.0,1898
02:27:23,ESX-FUTURE,3105.0,36,3105.0,2931
02:27:24,SP-FUTURE,3098.0,933,3098.0,1917
02:27:24,ESX-FUTURE,3105.0,176,3106.0,2791
02:27:25,SP-FUTURE,3098.0,2157,3098.0,693
02:27:26,ESX-FUTURE,3105.0,1289,3105.0,1678
02:27:26,SP-FUTURE,3098.0,157,3098.0,2693
02:27:26,SP-FUTURE,3098.0,343,3098.0,2507
02:27:26,ESX-FUTURE,3105.0,504,3105.0,2463
02:27:27,SP-FUTURE,3098.0,2628,3098.0,222
02:27:28,ESX-FUTURE,3105.0,715,3105.0,2252
02:27:28,SP-FUTURE,3098.0,2313,3098.0,537
02:27:29,ESX-FUTURE,3105.0,371,3106.0,2596
02:27:29,SP-FUTURE,3098.0,2229,3098.0,621
02:27:30,SP-FUTURE,3098.0,1778,3098.0,1072
02:27:30,SP-FUTURE,3098.0,1965,3098.0,885
02:27:31,ESX-FUTURE,3105.0,2257,3105.0,710
02:27:31,SP-FUTURE,3098.0,1145,3098.0,1705
02:27:32,SP-FUTURE,3098.0,2214,3098.0,636
02:27:33,ESX-FUTURE,3105.0,2316,3105.0,651
02:27:33,SP-FUTURE,3098.0,785,3098.0,2065
02:27:34,ESX-FUTURE,3105.0,500,3106.0,2467
02:27:34,SP-FUTURE,3097.0,2802,3098.0,48
02:27:34,SP-FUTURE,3097.0,1841,3098.0,1009
02:27:35,ESX-FUTURE,3105.0,2605,3106.0,362
02:27:35,SP-FUTURE,3097.0,112,3098.0,2738
02:27:35,ESX-FUTURE,3105.0,2654,3106.0,313
02:27:36,SP-FUTURE,3097.0,245,3098.0,2605
02:27:37,ESX-FUTURE,3105.0,2720,3106.0,247
02:27:38,ESX-FUTURE,3105.0,2778,3106.0,189
02:27:38,SP-FUTURE,3097.0,420,3098.0,2430
02:27:39,SP-FUTURE,3097.0,271,3098.0,2579
02:27:39,ESX-FUTURE,3105.0,2661,3106.0,306
02:27:40,ESX-FUTURE,3105.0,2463,3106.0,504
02:27:41,SP-FUTURE,3097.0,309,3098.0,2541
02:27:42,ESX-FUTURE,3105.0,2324,3106.0,643
02:27:42,SP-FUTURE,3096.0,667,3097.0,2183
02:27:42,ESX-FUTURE,3105.0,1965,3106.0,1002
02:27:43,SP-FUTURE,3095.0,463,3095.0,2387
02:27:44,ESX-FUTURE,3105.0,1851,3106.0,1116
02:27:44,SP-FUTURE,3095.0,452,3095.0,2398
02:27:45,ESX-FUTURE,3106.0,1880,3106.0,1087
02:27:45,SP-FUTURE,3095.0,35,3095.0,2815
02:27:47,SP-FUTURE,3094.0,1479,3095.0,1371
02:27:47,ESX-FUTURE,3105.0,1485,3106.0,1482
02:27:48,ESX-FUTURE,3106.0,1788,3106.0,1179
02:27:48,ESX-FUTURE,3106.0,2162,3106.0,805
02:27:49,SP-FUTURE,3094.0,777,3094.0,2073
02:27:49,ESX-FUTURE,3106.0,1491,3106.0,1476
02:27:50,SP-FUTURE,3094.0,966,3094.0,1884
02:27:50,ESX-FUTURE,3106.0,1506,3107.0,1461
02:27:51,SP-FUTURE,3095.0,1494,3095.0,1356
02:27:51,ESX-FUTURE,3107.0,1640,3107.0,1327
02:27:51,SP-FUTURE,3095.0,1456,3095.0,1394
02:27:52,ESX-FUTURE,3107.0,2528,3107.0,439
02:27:52,SP-FUTURE,3095.0,1295,3096.0,1555
02:27:52,ESX-FUTURE,3107.0,181,3107.0,2786
02:27:53,SP-FUTURE,3095.0,1174,3096.0,1676
02:27:53,ESX-FUTURE,3107.0,607,3107.0,2360
02:27:54,ESX-FUTURE,3107.0,1920,3107.0,1047
02:27:55,SP-FUTURE,3096.0,586,3096.0,2264
02:27:55,SP-FUTURE,3096.0,687,3096.0,2163
02:27:56,ESX-FUTURE,3109.0,2827,3109.0,140
02:27:56,SP-FUTURE,3096.0,992,3096.0,1858
02:27:57,ESX-FUTURE,3109.0,2863,3109.0,104
02:27:58,ESX-FUTURE,3109.0,2296,3109.0,671
02:27:58,SP-FUTURE,3096.0,743,3096.0,2107
02:27:58,ESX-FUTURE,3110.0,471,3110.0,2496
02:27:59,SP-FUTURE,3095.0,2469,3096.0,381
02:28:00,ESX-FUTURE,3110.0,2909,3110.0,58
02:28:00,SP-FUTURE,3095.0,2267,3096.0,583
02:28:01,SP-FUTURE,3095.0,1320,3095.0,1530
02:28:01,ESX-FUTURE,3110.0,1761,3110.0,1206
02:28:01,ESX-FUTURE,3110.0,2057,3110.0,910
02:28:02,SP-FUTURE,3095.0,1375,3095.0,1475
02:28:03,SP-FUTURE,3095.0,2453,3095.0,397
02:28:03,ESX-FUTURE,3110.0,2529,3110.0,438
02:28:03,ESX-FUTURE,3110.0,106,3110.0,2861
02:28:04,SP-FUTURE,3095.0,2771,3095.0,79
02:28:05,ESX-FUTURE,3110.0,29,3110.0,2938
