Timestamp,Instrument,Bid Price,Bid Volume,Ask Price,Ask Volume
23:11:54,SP-FUTURE,3095.0,1845,3095.0,981
23:11:54,ESX-FUTURE,3088.0,1947,3088.0,1013
23:11:54,SP-FUTURE,3095.0,2159,3095.0,667
23:11:55,ESX-FUTURE,3088.0,721,3089.0,2239
23:11:55,ESX-FUTURE,3088.0,2820,3088.0,140
23:11:55,SP-FUTURE,3095.0,2004,3095.0,822
23:11:56,SP-FUTURE,3095.0,2062,3095.0,764
23:11:57,ESX-FUTURE,3087.0,1972,3087.0,988
23:11:57,ESX-FUTURE,3087.0,559,3087.0,2401
23:11:58,ESX-FUTURE,3087.0,1396,3087.0,1564
23:11:58,SP-FUTURE,3095.0,2733,3095.0,93
23:11:59,ESX-FUTURE,3087.0,341,3087.0,2619
23:11:59,ESX-FUTURE,3087.0,384,3087.0,2576
23:11:59,ESX-FUTURE,3087.0,308,3087.0,2652
23:12:00,ESX-FUTURE,3086.0,1594,3087.0,1366
23:12:00,SP-FUTURE,3094.0,2445,3095.0,381
23:12:01,ESX-FUTURE,3087.0,1313,3087.0,1647
23:12:01,SP-FUTURE,3094.0,1500,3095.0,1326
23:12:02,SP-FUTURE,3095.0,2322,3095.0,504
23:12:03,SP-FUTURE,3095.0,2067,3095.0,759
23:12:03,ESX-FUTURE,3087.0,2088,3087.0,872
23:12:03,SP-FUTURE,3095.0,2426,3095.0,400
23:12:03,ESX-FUTURE,3087.0,42,3087.0,2918
23:12:05,ESX-FUTURE,3087.0,105,3087.0,2855
23:12:06,SP-FUTURE,3095.0,2368,3095.0,458
23:12:06,SP-FUTURE,3095.0,2602,3095.0,224
23:12:07,SP-FUTURE,3095.0,2488,3095.0,338
23:12:07,ESX-FUTURE,3087.0,46,3087.0,2914
23:12:08,SP-FUTURE,3095.0,2409,3095.0,417
23:12:08,ESX-FUTURE,3087.0,1382,3087.0,1578
23:12:09,SP-FUTURE,3096.0,1603,3096.0,1223
23:12:09,ESX-FUTURE,3087.0,1116,3087.0,1844
23:12:10,ESX-FUTURE,3087.0,380,3087.0,2580
23:12:10,SP-FUTURE,3096.0,1506,3096.0,1320
23:12:11,SP-FUTURE,3096.0,1331,3096.0,1495
23:12:11,ESX-FUTURE,3086.0,2934,3086.0,26
23:12:11,ESX-FUTURE,3085.0,2478,3086.0,482
23:12:12,SP-FUTURE,3096.0,1893,3096.0,933
23:12:12,ESX-FUTURE,3085.0,2918,3086.0,42
23:12:12,ESX-FUTURE,3086.0,2575,3086.0,385
23:12:13,ESX-FUTURE,3086.0,1372,3086.0,1588
23:12:13,SP-FUTURE,3096.0,570,3096.0,2256
23:12:14,ESX-FUTURE,3086.0,2585,3086.0,375
23:12:14,SP-FUTURE,3096.0,803,3096.0,2023
23:12:14,ESX-FUTURE,3086.0,1007,3086.0,1953
23:12:15,SP-FUTURE,3096.0,1942,3096.0,884
23:12:16,ESX-FUTURE,3086.0,584,3087.0,2376
23:12:16,SP-FUTURE,3095.0,520,3096.0,2306
23:12:17,ESX-FUTURE,3086.0,179,3087.0,2781
23:12:17,ESX-FUTURE,3086.0,2185,3086.0,775
23:12:18,ESX-FUTURE,3086.0,1599,3086.0,1361
23:12:18,SP-FUTURE,3095.0,702,3096.0,2124
23:12:18,ESX-FUTURE,3086.0,877,3086.0,2083
23:12:19,SP-FUTURE,3095.0,1572,3096.0,1254
23:12:20,ESX-FUTURE,3086.0,2915,3086.0,45
23:12:20,SP-FUTURE,3095.0,222,3096.0,2604
23:12:20,ESX-FUTURE,3086.0,788,3086.0,2172
23:12:21,ESX-FUTURE,3086.0,1243,3086.0,1717
23:12:21,ESX-FUTURE,3086.0,156,3086.0,2804
23:12:22,SP-FUTURE,3096.0,1717,3097.0,1109
23:12:23,ESX-FUTURE,3086.0,352,3086.0,2608
23:12:23,SP-FUTURE,3097.0,1967,3097.0,859
23:12:23,ESX-FUTURE,3086.0,1060,3086.0,1900
23:12:24,SP-FUTURE,3097.0,2295,3097.0,531
23:12:24,ESX-FUTURE,3086.0,120,3086.0,2840
23:12:25,SP-FUTURE,3097.0,2148,3097.0,678
23:12:25,ESX-FUTURE,3086.0,106,3086.0,2854
23:12:25,SP-FUTURE,3097.0,2128,3097.0,698
23:12:26,ESX-FUTURE,3086.0,2511,3086.0,449
23:12:26,SP-FUTURE,3097.0,825,3097.0,2001
23:12:26,ESX-FUTURE,3086.0,653,3086.0,2307
23:12:27,SP-FUTURE,3097.0,243,3097.0,2583
23:12:28,ESX-FUTURE,3087.0,1285,3087.0,1675
23:12:28,ESX-FUTURE,3087.0,617,3087.0,2343
23:12:29,SP-FUTURE,3097.0,644,3097.0,2182
23:12:29,SP-FUTURE,3097.0,1183,3097.0,1643
23:12:30,ESX-FUTURE,3087.0,2794,3087.0,166
23:12:30,SP-FUTURE,3097.0,1574,3097.0,1252
23:12:31,SP-FUTURE,3097.0,1648,3097.0,1178
23:12:31,SP-FUTURE,3097.0,1638,3097.0,1188
23:12:32,SP-FUTURE,3097.0,1681,3097.0,1145
23:12:32,SP-FUTURE,3096.0,2387,3096.0,439
23:12:32,ESX-FUTURE,3087.0,2518,3087.0,442
23:12:33,SP-FUTURE,3096.0,2255,3096.0,571
23:12:33,SP-FUTURE,3096.0,2,3096.0,2824
23:12:34,ESX-FUTURE,3087.0,2585,3087.0,375
23:12:34,SP-FUTURE,3096.0,1056,3096.0,1770
23:12:35,ESX-FUTURE,3088.0,2333,3089.0,627
23:12:35,ESX-FUTURE,3088.0,1702,3089.0,1258
23:12:35,SP-FUTURE,3096.0,1455,3096.0,1371
23:12:35,SP-FUTURE,3095.0,717,3095.0,2109
23:12:35,ESX-FUTURE,3088.0,2875,3088.0,85
23:12:36,SP-FUTURE,3095.0,504,3095.0,2322
23:12:37,ESX-FUTURE,3088.0,556,3088.0,2404
23:12:37,SP-FUTURE,3095.0,728,3095.0,2098
23:12:38,ESX-FUTURE,3088.0,720,3088.0,2240
23:12:38,ESX-FUTURE,3089.0,412,3089.0,2548
23:12:39,SP-FUTURE,3095.0,1808,3095.0,1018
23:12:39,ESX-FUTURE,3089.0,2629,3089.0,331
23:12:40,SP-FUTURE,3095.0,704,3095.0,2122
23:12:40,ESX-FUTURE,3088.0,2379,3089.0,581
23:12:41,ESX-FUTURE,3090.0,683,3090.0,2277
23:12:41,SP-FUTURE,3095.0,163,3095.0,2663
23:12:41,ESX-FUTURE,3090.0,888,3090.0,2072
23:12:42,SP-FUTURE,3098.0,326,3098.0,2500
23:12:42,SP-FUTURE,3097.0,2228,3098.0,598
23:12:43,SP-FUTURE,3097.0,2642,3098.0,184
23:12:43,ESX-FUTURE,3090.0,977,3090.0,1983
23:12:44,SP-FUTURE,3098.0,856,3098.0,1970
23:12:44,ESX-FUTURE,3089.0,1581,3089.0,1379
23:12:45,ESX-FUTURE,3089.0,1402,3089.0,1558
23:12:45,SP-FUTURE,3098.0,962,3098.0,1864
23:12:46,SP-FUTURE,3097.0,2652,3098.0,174
23:12:47,ESX-FUTURE,3089.0,550,3089.0,2410
23:12:47,SP-FUTURE,3101.0,1547,3101.0,1279
23:12:49,ESX-FUTURE,3089.0,2216,3089.0,744
23:12:49,SP-FUTURE,3101.0,35,3101.0,2791
23:12:50,ESX-FUTURE,3089.0,2151,3089.0,809
23:12:50,SP-FUTURE,3101.0,727,3101.0,2099
23:12:51,ESX-FUTURE,3089.0,1704,3089.0,1256
23:12:51,SP-FUTURE,3101.0,939,3101.0,1887
23:12:51,SP-FUTURE,3101.0,843,3101.0,1983
23:12:53,SP-FUTURE,3102.0,258,3102.0,2568
23:12:53,ESX-FUTURE,3089.0,2528,3089.0,432
23:12:53,SP-FUTURE,3102.0,757,3102.0,2069
23:12:53,ESX-FUTURE,3089.0,2270,3089.0,690
23:12:54,ESX-FUTURE,3089.0,2600,3090.0,360
23:12:54,ESX-FUTURE,3090.0,2931,3090.0,29
23:12:55,SP-FUTURE,3102.0,793,3102.0,2033
23:12:56,ESX-FUTURE,3090.0,1976,3090.0,984
23:12:56,SP-FUTURE,3102.0,177,3102.0,2649
23:12:57,SP-FUTURE,3102.0,790,3102.0,2036
23:12:57,ESX-FUTURE,3090.0,1849,3090.0,1111
23:12:58,SP-FUTURE,3101.0,773,3101.0,2053
23:12:58,ESX-FUTURE,3090.0,2002,3090.0,958
23:12:59,SP-FUTURE,3100.0,2333,3100.0,493
23:12:59,SP-FUTURE,3100.0,2529,3100.0,297
23:13:00,ESX-FUTURE,3090.0,1887,3090.0,1073
23:13:00,SP-FUTURE,3100.0,1265,3100.0,1561
23:13:01,ESX-FUTURE,3089.0,502,3090.0,2458
23:13:01,SP-FUTURE,3100.0,1243,3100.0,1583
23:13:02,SP-FUTURE,3100.0,2596,3100.0,230
23:13:02,ESX-FUTURE,3089.0,722,3090.0,2238
23:13:03,SP-FUTURE,3099.0,2406,3100.0,420
23:13:03,ESX-FUTURE,3089.0,2848,3089.0,112
23:13:04,SP-FUTURE,3099.0,2376,3100.0,450
23:13:05,ESX-FUTURE,3089.0,223,3090.0,2737
23:13:06,SP-FUTURE,3099.0,2652,3100.0,174
23:13:07,SP-FUTURE,3099.0,1654,3100.0,1172
23:13:07,ESX-FUTURE,3090.0,838,3090.0,2122
23:13:08,SP-FUTURE,3100.0,929,3100.0,1897
23:13:08,ESX-FUTURE,3090.0,1242,3090.0,1718
23:13:09,ESX-FUTURE,3090.0,807,3090.0,2153
23:13:10,SP-FUTURE,3100.0,1945,3100.0,881
23:13:10,ESX-FUTURE,3090.0,1192,3090.0,1768
23:13:10,ESX-FUTURE,3090.0,879,3090.0,2081
23:13:10,SP-FUTURE,3099.0,2173,3100.0,653
23:13:11,SP-FUTURE,3099.0,2255,3099.0,571
23:13:11,ESX-FUTURE,3089.0,863,3089.0,2097
23:13:11,SP-FUTURE,3098.0,270,3099.0,2556
23:13:12,SP-FUTURE,3098.0,2196,3098.0,630
23:13:12,ESX-FUTURE,3089.0,869,3089.0,2091
23:13:13,SP-FUTURE,3100.0,284,3100.0,2542
23:13:14,ESX-FUTURE,3089.0,2643,3089.0,317
23:13:15,SP-FUTURE,3100.0,44,3100.0,2782
23:13:15,SP-FUTURE,3100.0,599,3100.0,2227
23:13:16,ESX-FUTURE,3089.0,774,3089.0,2186
23:13:16,SP-FUTURE,3102.0,807,3102.0,2019
23:13:17,ESX-FUTURE,3089.0,761,3089.0,2199
23:13:17,ESX-FUTURE,3088.0,2066,3089.0,894
23:13:18,ESX-FUTURE,3088.0,1223,3089.0,1737
23:13:18,SP-FUTURE,3101.0,1645,3101.0,1181
23:13:19,ESX-FUTURE,3088.0,2910,3088.0,50
23:13:19,ESX-FUTURE,3088.0,1219,3088.0,1741
23:13:19,SP-FUTURE,3103.0,933,3103.0,1893
23:13:20,ESX-FUTURE,3088.0,2769,3088.0,191
23:13:20,SP-FUTURE,3103.0,941,3103.0,1885
23:13:21,SP-FUTURE,3103.0,2367,3103.0,459
23:13:22,ESX-FUTURE,3088.0,2219,3088.0,741
23:13:23,ESX-FUTURE,3088.0,569,3088.0,2391
23:13:23,SP-FUTURE,3103.0,1651,3103.0,1175
23:13:24,SP-FUTURE,3104.0,278,3104.0,2548
23:13:24,ESX-FUTURE,3088.0,1083,3088.0,1877
23:13:25,ESX-FUTURE,3088.0,1820,3088.0,1140
23:13:26,SP-FUTURE,3104.0,299,3104.0,2527
23:13:26,ESX-FUTURE,3088.0,1828,3088.0,1132
23:13:27,ESX-FUTURE,3088.0,1222,3089.0,1738
23:13:27,SP-FUTURE,3104.0,2206,3105.0,620
23:13:28,ESX-FUTURE,3085.0,2503,3086.0,457
23:13:28,SP-FUTURE,3104.0,2645,3105.0,181
23:13:28,SP-FUTURE,3104.0,2786,3105.0,40
23:13:29,ESX-FUTURE,3085.0,999,3086.0,1961
23:13:29,SP-FUTURE,3104.0,2567,3105.0,259
23:13:29,SP-FUTURE,3105.0,495,3105.0,2331
23:13:29,ESX-FUTURE,3085.0,794,3086.0,2166
23:13:30,SP-FUTURE,3104.0,1269,3105.0,1557
23:13:31,ESX-FUTURE,3085.0,414,3086.0,2546
23:13:32,SP-FUTURE,3105.0,61,3105.0,2765
23:13:32,ESX-FUTURE,3085.0,305,3086.0,2655
23:13:33,ESX-FUTURE,3085.0,339,3086.0,2621
23:13:34,SP-FUTURE,3104.0,2418,3105.0,408
23:13:34,ESX-FUTURE,3085.0,1202,3086.0,1758
23:13:35,SP-FUTURE,3105.0,108,3105.0,2718
23:13:35,SP-FUTURE,3104.0,1317,3105.0,1509
23:13:35,ESX-FUTURE,3085.0,1169,3086.0,1791
23:13:36,SP-FUTURE,3105.0,1940,3105.0,886
23:13:36,ESX-FUTURE,3085.0,2645,3086.0,315
23:13:37,ESX-FUTURE,3086.0,979,3086.0,1981
23:13:37,SP-FUTURE,3105.0,133,3105.0,2693
23:13:38,ESX-FUTURE,3086.0,806,3086.0,2154
23:13:38,SP-FUTURE,3105.0,735,3105.0,2091
23:13:38,ESX-FUTURE,3085.0,2037,3086.0,923
23:13:39,SP-FUTURE,3105.0,2243,3105.0,583
23:13:40,SP-FUTURE,3104.0,1159,3104.0,1667
23:13:42,SP-FUTURE,3104.0,283,3105.0,2543
23:13:42,ESX-FUTURE,3085.0,1825,3086.0,1135
23:13:42,SP-FUTURE,3104.0,526,3105.0,2300
23:13:43,ESX-FUTURE,3086.0,199,3087.0,2761
23:13:43,SP-FUTURE,3104.0,610,3105.0,2216
23:13:43,SP-FUTURE,3104.0,554,3105.0,2272
23:13:44,ESX-FUTURE,3086.0,11,3087.0,2949
23:13:44,ESX-FUTURE,3086.0,1563,3086.0,1397
23:13:45,SP-FUTURE,3105.0,2299,3105.0,527
23:13:46,ESX-FUTURE,3086.0,561,3087.0,2399
23:13:46,SP-FUTURE,3105.0,2513,3105.0,313
23:13:47,SP-FUTURE,3105.0,634,3105.0,2192
23:13:47,SP-FUTURE,3105.0,533,3105.0,2293
23:13:48,ESX-FUTURE,3086.0,831,3087.0,2129
23:13:48,ESX-FUTURE,3086.0,2294,3087.0,666
23:13:48,SP-FUTURE,3105.0,8,3106.0,2818
23:13:48,ESX-FUTURE,3086.0,2288,3087.0,672
23:13:50,ESX-FUTURE,3086.0,2299,3087.0,661
23:13:50,SP-FUTURE,3105.0,2276,3105.0,550
23:13:51,SP-FUTURE,3105.0,242,3106.0,2584
23:13:51,ESX-FUTURE,3086.0,2905,3087.0,55
23:13:52,SP-FUTURE,3105.0,1629,3105.0,1197
23:13:52,ESX-FUTURE,3087.0,490,3087.0,2470
23:13:53,ESX-FUTURE,3086.0,2322,3087.0,638
23:13:53,SP-FUTURE,3104.0,1984,3104.0,842
23:13:54,ESX-FUTURE,3086.0,2783,3087.0,177
23:13:54,SP-FUTURE,3104.0,1974,3104.0,852
23:13:55,ESX-FUTURE,3086.0,2350,3087.0,610
23:13:55,SP-FUTURE,3104.0,2200,3104.0,626
23:13:56,SP-FUTURE,3104.0,2303,3104.0,523
23:13:56,ESX-FUTURE,3086.0,2454,3087.0,506
23:13:57,SP-FUTURE,3104.0,1432,3104.0,1394
23:13:57,ESX-FUTURE,3086.0,963,3087.0,1997
23:13:57,ESX-FUTURE,3087.0,2464,3087.0,496
23:13:57,SP-FUTURE,3104.0,1026,3104.0,1800
23:13:58,SP-FUTURE,3104.0,1957,3104.0,869
23:13:58,SP-FUTURE,3100.0,1865,3101.0,961
23:13:59,ESX-FUTURE,3087.0,916,3088.0,2044
23:14:00,SP-FUTURE,3100.0,2699,3100.0,127
23:14:00,ESX-FUTURE,3087.0,1037,3088.0,1923
23:14:00,SP-FUTURE,3101.0,198,3101.0,2628
23:14:01,SP-FUTURE,3100.0,2731,3101.0,95
23:14:01,SP-FUTURE,3100.0,2750,3101.0,76
23:14:02,ESX-FUTURE,3087.0,1143,3088.0,1817
23:14:03,SP-FUTURE,3100.0,2783,3101.0,43
23:14:03,ESX-FUTURE,3087.0,610,3088.0,2350
23:14:04,ESX-FUTURE,3087.0,2277,3087.0,683
23:14:05,SP-FUTURE,3101.0,82,3101.0,2744
23:14:06,ESX-FUTURE,3087.0,799,3088.0,2161
23:14:06,SP-FUTURE,3100.0,1758,3100.0,1068
23:14:06,ESX-FUTURE,3087.0,739,3088.0,2221
23:14:07,ESX-FUTURE,3087.0,2567,3087.0,393
23:14:08,SP-FUTURE,3100.0,2603,3100.0,223
23:14:08,ESX-FUTURE,3087.0,2626,3087.0,334
23:14:09,SP-FUTURE,3100.0,275,3100.0,2551
23:14:10,ESX-FUTURE,3087.0,1835,3087.0,1125
23:14:10,SP-FUTURE,3100.0,1785,3100.0,1041
23:14:11,SP-FUTURE,3100.0,2438,3100.0,388
23:14:11,ESX-FUTURE,3084.0,570,3084.0,2390
23:14:11,SP-FUTURE,3100.0,2543,3100.0,283
23:14:12,ESX-FUTURE,3084.0,913,3084.0,2047
23:14:12,ESX-FUTURE,3084.0,1034,3084.0,1926
23:14:12,SP-FUTURE,3101.0,641,3101.0,2185
23:14:13,SP-FUTURE,3100.0,2468,3101.0,358
23:14:13,ESX-FUTURE,3084.0,728,3084.0,2232
23:14:13,SP-FUTURE,3103.0,234,3103.0,2592
23:14:14,ESX-FUTURE,3084.0,803,3084.0,2157
23:14:14,SP-FUTURE,3103.0,453,3103.0,2373
23:14:15,SP-FUTURE,3103.0,50,3103.0,2776
23:14:15,ESX-FUTURE,3084.0,801,3084.0,2159
23:14:16,ESX-FUTURE,3084.0,712,3084.0,2248
23:14:17,SP-FUTURE,3103.0,2327,3103.0,499
23:14:17,SP-FUTURE,3103.0,734,3103.0,2092
23:14:18,ESX-FUTURE,3084.0,885,3084.0,2075
23:14:19,SP-FUTURE,3104.0,2238,3104.0,588
23:14:19,ESX-FUTURE,3084.0,2622,3084.0,338
23:14:19,SP-FUTURE,3104.0,72,3104.0,2754
23:14:21,SP-FUTURE,3103.0,1154,3104.0,1672
23:14:21,ESX-FUTURE,3084.0,151,3085.0,2809
23:14:22,SP-FUTURE,3103.0,2289,3104.0,537
23:14:22,ESX-FUTURE,3084.0,1413,3084.0,1547
23:14:22,SP-FUTURE,3103.0,2717,3103.0,109
23:14:23,ESX-FUTURE,3084.0,1486,3084.0,1474
23:14:23,ESX-FUTURE,3084.0,1601,3084.0,1359
23:14:24,SP-FUTURE,3103.0,2731,3103.0,95
23:14:24,ESX-FUTURE,3084.0,1377,3084.0,1583
23:14:25,SP-FUTURE,3103.0,903,3103.0,1923
23:14:26,ESX-FUTURE,3084.0,1213,3084.0,1747
23:14:26,SP-FUTURE,3102.0,2189,3103.0,637
23:14:27,ESX-FUTURE,3084.0,896,3084.0,2064
23:14:27,SP-FUTURE,3102.0,2819,3102.0,7
23:14:28,SP-FUTURE,3102.0,30,3103.0,2796
23:14:28,ESX-FUTURE,3084.0,933,3084.0,2027
23:14:29,SP-FUTURE,3103.0,1099,3103.0,1727
23:14:29,ESX-FUTURE,3084.0,871,3084.0,2089
23:14:30,SP-FUTURE,3103.0,1378,3103.0,1448
23:14:30,ESX-FUTURE,3084.0,1036,3084.0,1924
23:14:30,SP-FUTURE,3103.0,1147,3103.0,1679
23:14:31,ESX-FUTURE,3083.0,1296,3084.0,1664
23:14:32,SP-FUTURE,3103.0,2134,3103.0,692
23:14:32,ESX-FUTURE,3083.0,439,3083.0,2521
23:14:32,SP-FUTURE,3104.0,668,3104.0,2158
23:14:33,SP-FUTURE,3104.0,377,3104.0,2449
23:14:33,ESX-FUTURE,3083.0,439,3083.0,2521
23:14:34,ESX-FUTURE,3083.0,1821,3083.0,1139
23:14:34,SP-FUTURE,3104.0,1638,3104.0,1188
23:14:35,ESX-FUTURE,3083.0,2545,3083.0,415
23:14:35,SP-FUTURE,3104.0,2067,3104.0,759
23:14:36,ESX-FUTURE,3083.0,2193,3083.0,767
23:14:36,SP-FUTURE,3103.0,2485,3104.0,341
23:14:36,SP-FUTURE,3104.0,83,3104.0,2743
23:14:36,ESX-FUTURE,3083.0,1383,3083.0,1577
23:14:36,SP-FUTURE,3102.0,1538,3103.0,1288
23:14:37,ESX-FUTURE,3083.0,1360,3083.0,1600
23:14:38,SP-FUTURE,3102.0,508,3102.0,2318
23:14:38,SP-FUTURE,3101.0,1916,3101.0,910
23:14:39,ESX-FUTURE,3083.0,379,3083.0,2581
23:14:40,SP-FUTURE,3101.0,1914,3101.0,912
23:14:40,SP-FUTURE,3101.0,1563,3101.0,1263
23:14:40,ESX-FUTURE,3083.0,485,3083.0,2475
23:14:41,ESX-FUTURE,3083.0,1192,3084.0,1768
23:14:41,SP-FUTURE,3101.0,950,3101.0,1876
23:14:41,SP-FUTURE,3100.0,1490,3101.0,1336
23:14:43,ESX-FUTURE,3084.0,149,3084.0,2811
23:14:43,ESX-FUTURE,3083.0,811,3084.0,2149
23:14:44,SP-FUTURE,3101.0,519,3101.0,2307
23:14:44,ESX-FUTURE,3084.0,1814,3084.0,1146
23:14:45,ESX-FUTURE,3084.0,649,3084.0,2311
23:14:45,SP-FUTURE,3100.0,2119,3101.0,707
23:14:46,ESX-FUTURE,3084.0,439,3084.0,2521
23:14:46,ESX-FUTURE,3083.0,2881,3084.0,79
23:14:47,ESX-FUTURE,3081.0,242,3081.0,2718
23:14:47,SP-FUTURE,3100.0,1078,3101.0,1748
23:14:47,ESX-FUTURE,3081.0,2348,3081.0,612
23:14:48,SP-FUTURE,3100.0,20,3100.0,2806
23:14:49,ESX-FUTURE,3081.0,212,3081.0,2748
23:14:49,SP-FUTURE,3100.0,2686,3100.0,140
23:14:49,ESX-FUTURE,3081.0,221,3081.0,2739
23:14:50,ESX-FUTURE,3081.0,1546,3081.0,1414
23:14:50,ESX-FUTURE,3080.0,2304,3081.0,656
23:14:50,SP-FUTURE,3099.0,330,3099.0,2496
23:14:51,ESX-FUTURE,3081.0,270,3081.0,2690
23:14:52,SP-FUTURE,3099.0,334,3099.0,2492
23:14:52,ESX-FUTURE,3080.0,1703,3081.0,1257
23:14:53,ESX-FUTURE,3080.0,2445,3081.0,515
23:14:53,SP-FUTURE,3099.0,873,3099.0,1953
23:14:55,SP-FUTURE,3099.0,1504,3099.0,1322
23:14:55,ESX-FUTURE,3080.0,1940,3081.0,1020
23:14:56,ESX-FUTURE,3081.0,1277,3081.0,1683
23:14:56,SP-FUTURE,3099.0,1501,3099.0,1325
23:14:56,SP-FUTURE,3099.0,1508,3099.0,1318
23:14:56,ESX-FUTURE,3081.0,739,3081.0,2221
23:14:57,SP-FUTURE,3099.0,350,3099.0,2476
23:14:57,ESX-FUTURE,3081.0,729,3081.0,2231
23:14:58,ESX-FUTURE,3080.0,1531,3081.0,1429
23:14:58,SP-FUTURE,3099.0,1446,3099.0,1380
23:14:59,ESX-FUTURE,3080.0,2627,3080.0,333
23:14:59,SP-FUTURE,3099.0,1777,3099.0,1049
23:15:00,ESX-FUTURE,3079.0,343,3080.0,2617
23:15:00,SP-FUTURE,3101.0,319,3101.0,2507
23:15:01,ESX-FUTURE,3080.0,1024,3080.0,1936
23:15:01,SP-FUTURE,3102.0,1818,3102.0,1008
23:15:02,ESX-FUTURE,3079.0,750,3080.0,2210
23:15:03,SP-FUTURE,3102.0,34,3102.0,2792
23:15:03,ESX-FUTURE,3079.0,933,3080.0,2027
23:15:04,SP-FUTURE,3102.0,507,3102.0,2319
23:15:04,ESX-FUTURE,3079.0,930,3080.0,2030
23:15:05,SP-FUTURE,3102.0,1238,3102.0,1588
23:15:05,SP-FUTURE,3102.0,1113,3103.0,1713
23:15:05,ESX-FUTURE,3081.0,1372,3081.0,1588
23:15:06,SP-FUTURE,3103.0,2417,3103.0,409
23:15:06,SP-FUTURE,3103.0,2469,3103.0,357
23:15:06,ESX-FUTURE,3081.0,1974,3081.0,986
23:15:07,ESX-FUTURE,3081.0,610,3081.0,2350
23:15:08,SP-FUTURE,3103.0,1069,3103.0,1757
23:15:08,ESX-FUTURE,3081.0,453,3081.0,2507
23:15:09,ESX-FUTURE,3080.0,664,3081.0,2296
23:15:09,SP-FUTURE,3103.0,2076,3103.0,750
23:15:10,SP-FUTURE,3103.0,1815,3103.0,1011
23:15:10,ESX-FUTURE,3080.0,676,3080.0,2284
23:15:10,SP-FUTURE,3103.0,259,3103.0,2567
23:15:11,ESX-FUTURE,3079.0,2771,3080.0,189
